timestamp,class,brake,avoidance,displacement,state
-1:59:59:999,,,,,0
16:26:34:406,j,d,,,
16:26:38:655,k,,,,
16:27:10:152,l,,,,
16:27:10:905,,,b,,
16:27:27:503,,,b,,
16:27:32:401,,f,,,
