timestamp,class,brake,avoidance,displacement,state
15:40:17:443,j,,,,
15:40:29:241,j,,,,9
15:40:30:250,j,,,,
15:40:54:607,j,,,,
15:41:20:182,j,,,,
15:41:34:557,j,,,,
15:41:36:325,j,,,,
15:41:41:716,j,,,,9
15:41:43:823,j,,,,
15:41:51:571,k,,,,
15:42:57:328,j,,,,9
15:43:13:003,j,,,,
15:43:19:367,k,,,,
15:43:34:328,j,,,,
15:44:29:238,j,d,,,
15:44:53:494,j,,,,
15:44:56:320,j,,,,
15:45:47:673,j,,,,
15:46:02:921,j,,,,
15:46:17:986,j,,,,
15:46:29:853,j,,,,
15:46:53:118,j,,,,
15:46:55:789,j,,,,9
15:47:43:144,j,,,,
15:47:48:444,j,,,,
15:48:15:539,j,,,,
15:49:00:185,k,,,,
15:49:20:276,j,,,,
15:49:54:298,j,,,,
15:50:09:127,j,,,,9
15:50:12:694,j,,,,9
15:50:15:048,k,,,,
15:50:15:248,j,,,,9
15:50:53:648,k,,,,
15:50:54:648,j,,,,9
15:50:55:648,j,,,,9
15:51:18:794,j,,,,
15:51:52:520,k,,,,
15:52:35:295,k,,,,
15:52:46:993,j,,,,
15:52:51:248,j,,,,
15:52:57:006,j,,,,
15:53:08:162,j,,,,
15:53:31:276,j,,,,
15:53:32:542,j,,,,
15:53:48:993,k,,,,
15:54:03:072,,,,,0
15:54:33:409,j,,,,
15:54:41:211,j,,,,9
15:54:53:365,j,,,,
15:55:07:577,j,,,,
15:55:47:143,j,,,,9
15:56:15:681,j,,,,
15:56:23:212,j,,,,
15:56:37:718,j,,,,9
15:56:43:116,j,,,,
15:56:48:889,k,,,,
15:57:01:345,j,,,,
15:57:10:606,j,,,,9
15:57:37:418,j,,,,
15:58:00:043,j,,,,
15:58:34:865,j,,,,
15:58:59:998,k,,,,
15:59:14:380,j,,,,
15:59:28:592,j,,,,
15:59:42:609,k,,,,
15:59:44:370,k,,,,9
16:00:07:368,k,,,,
16:00:12:941,j,,,,9
16:00:32:300,j,d,,,
16:00:49:116,j,,,,
16:01:22:582,j,,,,
16:01:28:870,j,,,,
16:03:35:521,j,,,,
16:03:38:151,j,,,,
16:05:13:052,j,,,,
16:06:10:598,j,,,,9
16:06:12:309,j,,,,
16:06:51:619,k,,,,
16:07:11:354,j,,,,
16:07:13:771,j,,,,9
16:07:28:623,k,,,,
16:07:33:628,j,,,,9
16:07:45:799,j,,,,
16:07:56:406,k,,,,
16:08:09:804,k,,,,
16:08:14:580,j,,,,9
16:08:31:590,j,,,,9
16:09:02:557,j,,,,
16:09:08:736,k,,,,
16:09:30:642,k,,,,
