timestamp,class,brake,avoidance,displacement,state
-1:59:59:999,,,,,0
13:48:00:000,,,,,0
13:50:11:031,k,,b,,
13:50:15:785,j,,,,
13:53:12:741,k,,,,
13:53:14:714,j,d,,,
13:55:43:971,k,,,,
13:57:26:722,j,,,,
13:59:04:485,k,d,,,
13:59:10:489,k,d,,,
13:59:15:985,k,d,,,
14:01:48:457,j,,,,
14:01:50:741,l,,,,
14:01:52:990,j,,,,
14:02:25:996,j,,b,,
14:02:48:496,k,d,b,,
14:02:59:496,k,f,,,
14:03:06:996,k,,b,,
14:03:08:752,j,d,,,
14:03:39:496,j,,,,
14:04:29:492,k,,,,
14:04:58:448,j,,,,
14:05:14:426,k,,,,
14:06:12:512,j,,,,
14:11:09:020,k,d,,,
14:11:18:772,k,,b,,
14:15:11:557,j,,,,
14:15:59:096,j,,,,
14:16:00:596,j,,,,
14:17:26:174,l,,,,
14:17:28:046,l,,,,
14:17:39:948,k,d,,,
14:17:43:444,k,d,,,
14:19:52:963,l,,,,
14:19:53:387,l,,,,
14:20:54:051,k,,,,
14:21:56:906,k,,,,
14:23:19:654,k,,,,
14:24:22:650,k,,,,
14:24:25:402,k,d,,,
14:26:02:095,j,,,,
14:27:10:556,k,,,,
14:28:22:792,k,,,,
14:28:28:288,k,d,,,
14:35:16:044,k,d,,,
14:35:21:788,k,d,,,
14:36:53:536,,,,,1
14:37:47:692,j,,b,,
14:38:15:946,j,,b,,
14:38:16:947,j,,b,,
14:38:19:447,j,,b,,
14:38:24:446,j,,b,,
14:38:26:447,j,,,,
14:38:29:446,j,,,,
14:39:59:046,j,,,,
14:40:47:802,k,d,,,
14:40:53:558,k,,,,
14:41:08:058,k,,,,
14:43:12:794,j,,,,
14:44:14:306,k,d,,,
14:46:06:424,k,,,,
14:46:28:678,k,,,,
14:47:16:682,k,,,,
14:47:19:182,j,,,,
14:48:05:934,k,,,,
14:51:25:742,j,,,,
14:52:55:034,j,,b,,
14:53:06:836,j,,,,
14:53:17:835,j,,,,
14:53:42:835,j,,,,
14:54:19:088,k,,,,
14:54:42:800,j,,,,
14:54:44:942,j,,,,
14:54:45:442,j,,,,
14:55:16:198,k,,,,
14:55:24:954,k,d,,,
14:55:25:692,j,,,,
14:55:46:762,k,d,,,
14:56:19:260,k,d,,,
14:56:28:264,j,,,,
14:58:21:906,j,,,,
14:58:54:412,j,,,,
15:00:53:168,k,d,,,
15:01:32:412,k,d,,,
15:01:36:404,k,d,,,
15:01:45:916,k,,,,
15:02:13:096,k,d,,,
15:02:18:903,j,,,,
15:02:24:403,j,,,,
15:05:33:413,j,,b,,
15:06:35:165,k,,,,
15:07:22:909,l,,,,
15:09:41:847,k,d,,,
15:09:45:096,j,,,,
15:09:46:846,j,,,,
15:10:57:546,k,d,,,
15:11:41:185,k,d,,,
15:11:45:437,j,,,,
15:12:08:681,k,d,,,
15:14:54:937,j,d,,,
15:15:35:933,k,d,,,
15:16:01:429,k,,b,,
15:16:41:689,k,d,,,
15:18:21:626,j,d,,,
15:19:09:386,j,,,,
15:23:09:878,k,d,,,
15:23:28:882,k,,b,,
15:23:32:634,j,,,,
15:26:07:592,j,,,,
15:26:46:379,j,,,,
15:26:50:632,j,,,,
15:28:06:947,k,,,,
15:29:22:721,j,,,,
15:30:36:477,j,d,,,
15:30:40:364,j,,,,
15:30:41:615,j,d,,,
15:33:35:872,k,,b,,
15:34:38:120,k,d,b,,
15:34:53:376,j,,,,
15:35:30:372,k,d,,,
15:36:54:876,k,,,,
