timestamp,class,brake,avoidance,displacement,state
12:23:00:000,,,,,0
12:23:01:959,j,,,,
12:23:03:443,j,,,,
12:23:05:942,j,,,,
12:24:25:021,j,,,,
12:24:27:547,j,d,,,
12:24:48:857,j,,,,
12:24:57:094,j,,,,
12:25:13:611,j,,,,
12:25:17:121,j,,,,
12:25:45:173,j,,,,
12:25:53:419,j,,,,
12:25:56:980,j,,,,
12:25:58:480,j,,,,
12:26:13:719,j,,,,
12:26:15:940,j,,,,
12:26:59:510,j,,,,
12:27:40:267,j,,,,
12:27:42:867,j,d,,,
12:27:48:881,j,,,,
12:27:50:331,j,,,,
12:27:51:601,j,,,,
12:27:52:651,j,,,,
12:28:28:111,j,,,,
12:29:07:507,j,,,,
12:29:09:622,j,,,,
12:29:13:127,j,d,,,
12:29:15:125,j,d,,,
12:30:12:902,j,,b,,
12:30:15:195,j,,b,,
12:30:22:198,j,,b,,
12:30:59:542,j,,b,,
12:31:09:670,j,,,,
12:31:13:738,j,,,,
12:31:43:043,j,,,,
12:31:45:794,j,,,,
12:33:38:109,j,,,,
12:33:41:758,j,,,,
12:34:07:652,j,,,,
12:34:11:936,j,,,,
12:34:14:295,j,,,,
12:35:05:891,k,,,,
12:35:53:592,j,,,,
12:35:58:537,j,,,,
12:36:42:317,j,,,,
12:36:54:775,j,,,,
12:36:58:236,j,,,,
12:36:59:437,j,,,,
12:37:14:568,j,,,,
12:37:35:424,k,,,,
12:37:37:640,j,d,,,
12:37:39:643,j,d,,,
12:38:36:594,j,,,,
12:39:38:297,j,,,,
12:40:09:996,j,,,,
12:40:10:003,j,,,,
12:43:31:184,j,,,,
12:44:07:543,k,,,,
12:44:09:035,j,d,,,
12:44:11:036,j,d,,,
12:44:36:537,j,,,,
12:45:12:917,j,,,,
12:45:17:365,j,,,,
12:46:01:461,j,,,,
12:47:14:190,j,,,,
12:48:05:662,k,,,,
12:48:09:201,j,,,,
12:48:11:518,j,,,,
12:48:13:318,j,,,,
12:48:15:993,j,,,,
12:48:18:387,j,,,,
12:48:23:256,j,,,,
12:48:34:196,j,,,,
12:48:45:089,j,,,,
12:49:30:721,j,,,,
12:50:05:188,j,,,,
12:50:41:351,j,,,,
12:50:44:636,j,,b,,
12:51:30:963,k,,,,
12:52:07:179,j,,,,
12:52:11:867,j,,,,
12:52:58:050,j,,,,
12:53:10:826,j,,,,
12:53:36:156,k,,,,
12:53:38:383,j,,,,
12:53:43:178,j,,,,
12:53:46:148,j,,,,
12:53:48:275,j,,,,
12:53:57:017,j,,,,
12:54:01:642,j,,,,
12:54:32:719,j,,,,
12:55:59:310,j,,,,
12:57:25:290,j,,,,
12:58:08:141,j,,b,,
12:58:10:641,j,,,,
12:58:11:641,j,,b,,
12:58:13:373,j,,b,y,
12:58:16:094,j,,,,
12:58:17:857,j,,,,
12:58:19:359,j,,,,
12:58:26:359,j,,,,
12:58:47:559,j,,,,
12:59:35:644,j,d,,,
12:59:45:794,j,,,,
12:59:47:794,j,,,,
13:00:18:374,j,,,,
13:00:45:768,j,,,,
13:00:47:715,j,,,,
13:02:25:496,j,,,,
13:02:32:826,j,,,,
13:02:35:110,j,d,,,
13:02:35:111,j,,,,
13:02:37:126,j,,,,
13:03:28:811,j,,b,,
13:03:45:689,j,,,,
13:03:51:749,j,,,,
13:05:13:734,k,,,,
13:05:22:367,j,,,,
13:05:37:170,k,,,,
13:05:41:262,k,,,,
13:05:44:662,j,,,,
13:05:45:867,j,d,,,
13:06:44:385,j,,,,
13:06:48:716,j,,,,
13:07:36:411,j,,,,
13:11:39:025,k,,,,
13:11:41:674,j,,,,
13:11:44:171,j,,,,
13:11:46:369,j,,,,
13:11:48:863,j,,,,
13:11:50:718,j,,,,
13:11:55:216,j,d,,,
13:11:59:511,j,,,,
13:12:02:184,j,,,,
13:12:04:191,j,,,,
13:13:29:810,j,,,,
13:13:47:821,j,,,,
13:13:52:561,j,,,,
13:14:58:239,j,,b,,
13:15:56:631,j,,,,
13:16:01:079,j,,,,
13:16:13:998,j,,,,
13:17:12:914,k,d,,,
13:17:17:821,j,,,,
13:17:40:543,j,d,,,
13:17:42:913,j,d,b,,
13:17:49:508,k,,,,
13:18:08:033,j,d,,,
13:18:38:306,j,,,,
13:18:40:372,j,,,,
13:19:12:634,j,,b,,
13:21:25:186,j,,,,
13:21:30:125,j,,,,
13:21:44:978,j,,,,
13:21:49:928,j,,,,
13:21:53:833,j,,,,
13:22:37:029,j,,,,
13:22:39:317,j,,,,
13:23:19:356,k,,,,
13:23:22:571,j,,,,
13:23:28:433,j,,,,
13:23:30:529,j,,,,
13:23:34:379,j,,,,
13:23:39:789,j,,,,
13:23:41:089,j,,,,
13:23:52:566,j,,,,
13:24:08:458,j,,,,
13:25:45:127,j,,,,
13:25:56:981,k,,,,
13:25:58:782,j,,b,,
13:26:10:352,j,,,,
13:26:15:128,j,,b,,
13:27:06:557,j,d,,,
13:27:31:675,j,,,,
13:27:52:159,j,,,,
13:28:16:925,j,,,,
13:28:48:074,j,,,,
13:29:00:850,j,d,,,
13:30:46:611,k,,,,
13:31:10:083,j,,,,
13:31:49:128,j,,,,
13:32:45:727,k,,,,
13:32:47:977,j,,,,
13:34:19:375,j,d,,,
13:34:48:828,j,,,,
13:34:50:046,j,,,,
13:35:21:292,j,,,,
13:35:33:381,j,,,,
13:36:41:326,k,,,,
13:36:45:175,j,,,,
13:36:47:673,j,,,,
13:36:49:172,j,,,,
13:36:50:674,j,,,,
13:36:53:671,j,,,,
13:36:55:676,j,d,,,
13:36:57:666,j,,b,,
13:37:00:675,k,,b,,
13:37:02:850,j,,,,
13:37:06:181,j,,,,
13:37:09:179,j,,,,
13:37:12:180,j,,,,
13:38:23:083,j,,,,
13:38:24:583,j,,,,
13:38:26:968,j,,,,
13:38:36:315,k,,,,
13:39:57:189,k,,,,
13:39:58:376,j,d,,,
13:40:00:890,j,d,,,
13:40:19:247,j,d,,,
13:40:23:375,j,,,,
13:40:26:878,j,,,,
13:40:34:036,j,,,,
13:40:38:671,j,,,,
13:40:57:111,j,,,,
13:41:02:880,k,,,,
13:41:04:432,j,,,,
13:41:08:433,j,,,,
13:41:25:012,j,,,,
13:42:38:171,j,,b,,
13:42:39:369,j,,,,
13:43:01:731,j,,,,
13:44:14:457,k,,,,
13:44:16:772,j,,,,
13:44:18:952,j,d,,,
13:44:21:205,j,,,,
13:44:23:971,j,,,,
13:44:27:822,j,,,,
13:44:29:256,j,,,,
13:45:19:967,j,,,,
13:45:31:417,j,,,,
13:45:40:384,j,,,,
13:46:23:752,j,,,,
13:46:26:624,j,,,,
13:46:30:223,j,,,,
13:46:33:236,j,,,,
13:46:37:312,j,d,,,
13:46:42:105,j,,,,
13:46:44:322,j,,,,
13:47:30:720,j,,,,
13:48:27:507,k,,b,,
13:49:42:819,j,,,,
13:49:47:319,j,d,,,
13:49:57:087,j,,b,,
13:50:20:314,j,,b,,
13:50:32:151,j,,,,
13:50:34:578,j,,,,
13:50:48:737,j,,,,
13:51:15:925,j,,,,
13:52:47:198,j,,,,
13:54:23:808,j,,,,
13:54:26:253,j,,,,
13:54:27:790,j,,,,
13:54:45:292,j,,,,
13:55:16:412,j,,,,
13:55:22:856,j,,,,
13:55:52:730,j,,,,
13:56:40:902,j,,,,
13:57:06:970,k,,,,
13:57:08:967,j,,,,
13:57:24:466,j,d,,,
13:57:27:466,j,,,,
13:57:29:479,j,,,,
13:57:33:478,j,,b,,
13:57:37:476,j,,,,
13:57:40:980,j,,,,
13:57:50:980,j,,,,
13:58:12:110,j,,,,
13:58:17:640,j,,,,
13:58:58:001,j,,,,
13:59:11:064,j,d,,,
14:00:13:346,j,,,,
14:01:42:499,l,,,,
14:01:44:699,j,,,,
14:02:02:312,j,,,,
14:03:21:370,j,,,,
14:06:00:617,j,d,,,
14:06:30:325,j,,,,
14:06:43:761,j,,,,
14:06:45:560,j,d,,,
14:07:03:198,j,,,,
14:07:20:650,j,,,,
14:07:24:060,j,,,,
14:07:32:705,j,d,,,
14:07:36:791,j,,,,
14:07:41:826,k,,,,
14:07:46:846,j,,,,
14:07:49:589,j,,,,
14:09:10:198,j,,,,
14:09:13:155,j,,,,
14:09:30:814,j,,,,
14:10:18:913,k,,b,,
14:10:30:937,k,,b,,
14:10:33:558,j,,b,,
14:10:35:258,k,,b,,
14:10:38:296,j,,b,,
14:10:40:632,j,,b,,
14:12:32:439,j,,b,,
14:12:34:025,j,d,,,
14:12:38:528,k,,b,,
14:13:32:029,j,,b,,
14:14:17:177,j,,,,
14:14:20:479,j,,,,
14:14:22:480,j,,b,,
14:14:27:968,j,,b,,
14:14:30:135,j,d,,,
14:14:37:845,j,f,,,
14:15:12:316,j,,,,
14:15:40:569,j,d,,,
14:15:52:763,j,,b,,
14:18:11:139,j,d,,,
14:18:19:035,k,,,,
14:18:20:925,j,,,,
14:18:21:870,j,,,,
14:18:22:882,j,,,,
14:18:41:380,j,,b,,
14:19:26:516,j,d,,,
14:19:45:317,j,,,,
14:19:52:600,j,,,,
14:20:19:576,j,,b,,
14:21:51:030,j,d,,,
14:22:25:941,j,,,,
14:22:46:994,j,,,,
14:23:58:317,j,d,,y,
14:23:59:155,j,,,,
14:24:49:856,j,,b,,
14:24:50:896,j,,,,
14:24:52:610,j,,,,
14:25:13:427,j,d,,,
14:26:09:889,k,,,,
14:28:14:460,k,,,,
14:28:18:450,j,,,,
14:28:20:459,j,,,,
14:28:23:397,j,,,,
14:28:26:412,j,,,,
14:28:28:976,j,d,,,
14:28:32:487,j,,,,
14:28:37:436,j,,b,,
14:28:45:139,j,,b,,
14:29:04:964,j,,,,
14:29:06:750,j,,,,
14:29:29:479,j,,,,
14:29:32:650,j,,,,
14:29:34:911,j,,,,
14:29:39:007,j,,,,
14:29:41:422,j,,,,
14:29:45:514,j,,,,
14:30:39:172,j,,,,
14:31:31:901,k,,,,
14:31:34:762,j,,,,
14:31:36:840,k,,,,
14:31:40:845,j,,,,
14:32:05:792,k,d,,,
14:32:09:330,j,,b,,
14:32:14:881,j,,b,,
14:33:13:505,j,,,,
14:33:15:555,j,,b,,
14:33:18:105,j,,b,,
14:33:25:795,j,,,,
14:33:52:884,j,d,,,
14:33:54:991,j,,,,
14:33:58:498,j,d,,,
14:34:18:035,j,,b,,
14:35:14:606,j,f,,,
14:35:18:036,j,d,,,
14:35:18:886,j,d,,,
14:35:20:583,j,d,,,
14:35:22:066,j,d,,,
14:35:45:312,j,,,,
14:35:56:121,k,,,,
14:35:57:629,j,,,,
14:36:11:905,j,,,,
14:36:13:083,j,,,,
14:36:23:914,j,,,,
14:37:43:213,k,,b,,
14:38:16:569,j,d,,,
14:40:37:397,k,,,,
14:40:40:405,j,d,,,
14:40:43:406,j,d,,,
14:40:45:402,j,,,,
14:40:48:628,j,,,,
14:40:53:405,j,,,,
14:40:55:909,j,,,,
14:40:59:400,j,d,,,
14:41:01:910,j,,,,
14:41:05:409,j,,,,
14:41:46:031,k,d,,,
14:41:49:407,j,,,,
14:41:51:906,j,d,,,
14:42:46:668,j,,,,
14:42:49:468,j,,,,
14:42:52:187,j,d,,,
14:43:48:838,j,,,,
14:43:54:596,j,,,,
14:43:58:625,j,,,,
14:44:05:213,j,,,,
14:44:09:622,j,,,,
14:44:11:123,j,d,,,
14:44:14:123,j,,,,
14:44:59:102,j,,,,
14:46:32:705,k,,,,
14:46:41:737,k,,,,
14:46:52:891,j,,,,
14:46:57:518,j,,b,,
14:47:02:395,j,,,,
14:47:03:824,j,,,,
14:48:17:999,j,,,,
14:48:29:499,j,d,,,
14:48:29:823,j,,,,
14:49:04:921,j,,,,
14:49:29:829,j,,b,,
14:49:53:484,j,,,,
14:50:20:743,j,,,,
14:50:23:373,j,,,,
14:50:27:271,j,,,,
14:50:37:888,j,,,,
14:51:39:621,k,,,,
14:51:42:177,k,,,,
14:51:44:972,k,,,,
14:51:47:778,j,,,,
14:51:51:539,j,,,,
14:52:01:039,j,d,,,
14:52:03:790,j,,,,
14:52:06:577,j,,,,
14:52:18:038,j,,,,
14:52:21:087,j,,,,
14:53:25:067,j,d,,,
14:53:27:171,j,,,,
14:54:23:937,j,d,,,
14:54:26:213,j,,,,
14:54:28:409,j,,,,
14:55:30:266,j,,b,,
14:56:39:768,j,,,,
14:57:32:520,k,,,,
14:57:34:925,j,,,,
14:57:36:426,j,,,,
14:57:38:422,j,,,,
14:57:42:626,k,,,,
14:57:44:915,j,d,,,
14:57:46:614,j,,,,
14:57:49:923,j,,,,
14:57:51:923,j,,,,
14:57:54:422,j,,,,
14:57:59:413,j,,,,
14:58:03:410,j,d,,,
14:58:07:415,j,,,,
14:59:09:096,k,,,,
14:59:13:273,j,,,,
14:59:20:595,j,,,,
15:01:20:494,j,,,,
15:01:50:164,j,,,,
15:02:17:264,j,,,,
15:03:23:732,k,d,,,
15:03:50:843,j,,,,
15:03:52:288,j,,,,
15:04:42:204,j,,,,
15:04:44:052,j,,,,
15:04:46:265,j,,,,
15:05:08:459,j,,,,
15:05:44:172,j,,,,
15:05:52:554,j,,,,
15:05:56:701,j,d,,,
15:05:58:960,j,d,,,
15:06:00:710,j,,,,
15:06:02:641,j,,,,
15:06:04:863,j,,,,
15:06:06:365,j,d,,,
15:06:10:870,j,,,,
15:06:15:525,j,d,,,
15:06:24:516,j,,,,
15:06:28:556,j,,,,
15:08:07:212,j,,,,
15:09:08:665,j,,b,,
15:09:20:585,k,,,,
15:09:23:463,j,,,,
15:10:02:043,j,,,,
15:10:04:170,j,,,,
15:10:44:377,j,,,,
15:10:46:571,j,,,,
15:10:48:794,j,,,,
15:10:50:231,j,,,,
15:10:51:550,j,,,,
15:10:53:902,j,,,,
15:10:55:347,j,,,,
15:12:22:744,j,,,,
15:12:24:338,j,,,,
15:12:52:287,j,,,,
15:13:05:353,k,,b,,
15:13:07:644,j,,b,,
15:13:13:124,j,,b,,
15:13:41:385,j,,,,
15:13:43:261,j,,,,
15:13:49:771,j,,,,
15:14:20:687,j,,,,
15:14:22:301,j,,,,
15:14:25:603,j,,,,
15:14:44:092,j,,,,
15:14:59:983,k,,,,
15:15:34:633,j,,,,
15:15:36:836,j,d,,,
15:15:39:842,j,,,,
15:15:47:020,j,,,,
15:15:49:890,j,,,,
15:16:26:894,j,,,,
15:16:28:260,j,,,,
15:16:39:911,j,,,,
15:16:47:391,j,,,,
15:16:57:006,j,,,,
15:16:57:740,j,,,,
15:17:54:545,j,,b,,
15:18:24:718,j,,,,
15:19:21:371,j,,,,
15:19:24:097,j,d,,,
15:19:26:093,j,,,,
15:19:29:292,j,,,,
15:20:40:076,j,d,,,
15:21:39:718,j,,,,
15:22:49:124,j,,b,,
15:23:30:992,j,,,,
15:23:39:346,j,,,,
15:23:41:293,j,,,,
15:23:43:793,j,,,,
15:23:45:838,j,,,,
15:23:47:642,j,,,,
15:23:49:637,j,,,,
15:24:02:619,j,,b,,
15:25:01:395,j,,,,
15:25:49:887,k,,,,
15:26:21:517,j,,,,
15:26:24:785,j,,,,
15:26:38:224,j,,,,
15:26:46:251,j,,,,
15:27:12:788,j,d,,,
15:27:13:838,j,d,,,
15:27:15:541,j,d,,,
15:27:40:270,j,,,,
15:27:42:588,j,,,,
15:28:25:650,j,,,,
15:29:27:184,j,,,,
15:29:28:422,j,,,,
15:29:30:739,j,,,,
15:29:52:455,j,,,,
15:29:53:666,j,,,,
15:31:20:911,j,,,,
15:31:21:754,j,,,,
15:31:23:287,j,,b,,
15:32:24:828,j,,,,
15:32:28:425,j,,,,
15:32:35:880,j,,,,
15:32:42:897,j,d,,,
15:33:24:695,j,,,,
15:33:39:051,j,,,,
15:33:51:005,j,d,,,
15:33:53:198,j,d,,,
15:36:01:299,j,,,,
15:36:05:035,k,,,,
15:36:06:228,j,,,,
15:36:12:700,j,,,,
15:36:13:584,j,d,,,
15:36:27:109,j,d,,,
15:37:09:834,j,,,,
15:38:00:942,j,d,,,
15:38:28:910,j,,,,
15:39:57:047,j,,b,,
15:40:41:492,j,,,,
15:41:45:418,j,,,,
15:41:57:780,j,,,,
15:42:00:527,j,,,,
15:42:59:001,j,,,,
15:43:06:147,j,,,,
15:43:33:297,j,,b,,
15:43:53:608,k,,,,
15:45:21:254,j,,,,
15:46:18:621,j,,,,
15:46:19:701,j,,,,
15:46:21:210,j,,,,
15:46:22:205,l,,b,,
15:46:23:655,l,,,,
15:48:50:004,j,,,,
15:48:51:054,j,d,,,
15:48:52:054,j,d,,,
15:49:36:435,j,,,,
15:49:55:342,j,,,,
15:49:58:310,j,,,,
15:50:36:048,j,,,,
15:51:49:129,k,,,,
15:51:50:254,j,,,,
15:51:52:529,j,,,,
15:51:55:029,j,,,,
15:52:03:937,j,,,,
15:52:12:181,j,,,,
15:53:05:503,j,,,,
15:54:20:288,j,,,,
15:54:27:222,j,d,,,
15:54:36:838,j,,,,
15:54:42:489,j,,,,
15:54:44:744,k,,b,,
15:55:09:246,j,d,,,
15:55:13:157,j,,,,
15:55:29:361,j,,,,
15:55:43:141,j,,,,
15:56:09:902,j,,,,
15:56:49:459,j,,,,
15:57:04:640,j,,,,
15:57:50:024,k,,,,
15:57:52:867,j,,,,
15:57:55:252,k,,,,
15:58:47:664,j,,,,
15:58:52:758,j,d,,,
15:58:57:143,j,,b,,
15:59:53:798,j,,,,
16:00:29:515,j,,,,
16:00:30:659,j,,,,
16:00:32:382,j,d,,,
16:00:33:656,j,d,,,
16:01:48:434,j,,,,
16:01:57:157,j,,,,
16:02:00:315,j,,,,
16:02:40:526,j,,,,
16:03:07:322,j,,,,
16:03:08:270,j,,,,
16:03:43:372,j,,b,,
16:03:53:759,j,,b,,
16:07:45:429,k,,,,
16:07:49:091,j,,,,
16:07:51:091,j,,,,
16:07:52:541,j,d,,,
16:07:55:618,j,,,,
16:08:13:690,j,d,,,
16:08:31:523,j,,,,
16:08:46:202,k,d,,,
16:08:47:645,j,d,,,
16:08:49:651,j,d,,,
16:08:52:052,j,,,,
16:08:52:653,j,,,,
16:10:08:258,k,,,,
16:10:10:221,j,,,,
16:10:11:721,j,,,,
16:10:23:782,j,,,,
16:10:25:244,j,,,,
16:10:28:328,j,,,,
16:10:30:258,j,,,,
16:10:32:257,j,,,,
16:10:36:872,j,,,,
16:10:42:231,j,,,,
16:10:43:265,j,,,,
16:11:13:649,j,,,,
16:13:07:111,j,d,,,
16:13:29:488,j,,,,
16:13:34:514,j,,,,
16:13:42:389,j,,,,
16:13:52:574,j,,,,
16:13:54:941,j,,,,
16:13:58:441,j,,,,
16:14:10:702,j,,,,
16:15:31:351,j,,,,
16:15:36:526,j,,,,
16:16:42:278,j,,,,
16:16:46:919,j,,,,
16:17:27:623,j,,,,
16:17:32:625,j,,,,
16:18:17:691,k,,,,
16:18:40:854,k,,,,
16:18:43:238,j,,,,
16:18:47:189,k,,,,
16:18:53:227,k,d,,,
16:18:55:782,j,,,,
16:18:59:529,k,,,,
16:19:01:262,j,d,,,
16:19:02:763,j,d,,,
16:19:06:716,j,,,,
16:19:45:824,j,,,,
16:20:09:838,j,,,,
16:20:11:797,j,,,,
16:20:14:510,j,,,,
16:20:47:216,j,,,,
16:21:16:242,j,,,,
16:21:17:716,j,d,,,
16:21:18:717,j,d,,,
16:21:20:219,j,d,,,
16:21:22:767,j,d,,,
16:21:46:685,j,,,,
16:22:30:645,j,,,,
16:22:32:296,j,,,,
16:22:34:745,j,,,,
16:22:43:313,l,,b,,
16:24:57:284,j,,,,
16:25:08:910,j,f,,,
16:25:30:541,j,,,,
16:25:33:553,j,,,,
16:26:10:883,j,,,,
16:26:22:223,j,,,,
16:26:28:105,j,,,,
16:26:35:852,j,,,,
16:26:47:986,j,,,,
16:28:01:618,j,d,,,
16:28:05:196,j,,b,,
16:28:10:467,j,,,,
16:29:23:764,j,,,,
16:29:26:295,j,,,,
16:29:35:274,k,,b,,
16:29:57:165,j,,,,
16:30:05:853,j,,,,
16:30:46:266,j,d,,,
16:31:20:432,j,d,,,
16:31:50:073,j,,,,
16:31:54:715,j,,,,
16:31:55:858,j,,b,,
16:31:56:858,k,,b,,
16:32:14:751,j,,,,
16:32:21:003,j,,,,
16:32:32:660,k,,,,
16:32:36:015,j,,,,
16:32:41:874,j,,,,
16:33:44:888,k,,,,
16:33:46:838,j,,,,
16:34:03:971,j,,,,
16:34:07:497,k,,b,,
