timestamp,class,brake,avoidance,displacement,state
07:57:40:000,,,,,0
08:02:12:754,k,,,,
08:02:18:104,j,,b,,
08:02:19:390,j,d,,,
08:02:21:232,j,,,,
08:02:23:298,j,d,,,
08:02:46:639,j,,,,
08:04:03:855,k,,,,
08:04:08:921,j,,,,
08:04:14:578,k,,,,
08:05:31:064,j,d,,,
08:05:34:437,j,,,,
08:05:42:084,j,,,,
08:06:46:601,j,,,,
08:07:14:508,k,,,,
08:08:31:828,k,,,,
08:08:34:317,j,d,,,
08:08:36:120,j,d,,,
08:08:59:158,k,,,,
08:09:29:468,j,,,,
08:09:31:682,j,,,,
08:10:03:546,k,,,,
08:10:14:735,k,,,,
08:10:16:878,k,,b,,
08:10:58:594,j,,b,,
08:11:45:141,j,d,,,
08:11:46:834,j,d,,,
08:11:52:329,j,,,,
08:11:53:284,j,d,,,
08:11:59:679,j,,,,
08:12:34:509,j,,,,
08:13:33:449,j,,,,
08:13:35:928,j,,,,
08:13:37:368,k,,,,
08:13:38:379,j,d,,,
08:15:24:319,j,,,,
08:15:26:611,j,,,,
08:16:38:347,j,,,,
08:16:40:343,j,,,,
08:17:07:262,j,,b,,
08:17:08:114,j,,,,
08:18:47:990,j,,,,
08:20:06:988,j,,,,
08:21:50:416,j,d,,,
08:22:29:338,j,,,,
08:22:30:444,j,,,,
08:22:33:444,j,,,,
08:23:31:446,j,,,,
08:25:15:495,j,d,,,
08:25:17:099,j,,,,
08:27:48:680,j,d,,,
08:28:13:839,j,,,,
08:28:48:734,j,,,,
08:29:24:598,j,,,,
08:29:42:371,j,,,,
08:29:44:360,j,,,,
08:29:57:201,j,,,,
08:30:23:134,j,,,,
08:30:45:078,j,,,,
08:31:10:303,j,f,,,
08:31:12:951,j,d,,,
08:31:40:542,j,,,,
08:32:04:709,j,,,,
08:32:55:798,j,,,,
08:34:10:347,j,,b,,
08:34:33:481,j,,,,
08:34:56:664,j,,,,
08:35:00:878,j,,,,
08:36:22:736,j,,,,
08:37:22:043,j,,,,
08:39:07:712,j,,,,
08:40:04:438,j,,,,
08:40:05:980,j,d,,,
08:40:07:577,j,,,,
08:41:42:338,l,,,,
08:42:41:043,j,,,,
08:42:46:663,j,,,,
08:42:54:031,j,,,,
08:43:15:920,k,,,,
08:43:19:099,k,,,,
08:43:22:975,j,,,,
08:43:46:146,k,,,,
08:43:50:684,k,,,,
08:46:10:772,j,,,,
08:47:57:993,j,,,,
08:48:00:493,j,,,,
08:48:03:520,j,,,,
08:49:20:275,j,,,,
08:49:39:649,j,,,,
08:51:00:047,j,d,,,
08:51:02:277,j,,,,
08:51:20:779,j,,,,
08:53:28:805,k,,b,,
08:55:10:476,k,,b,,
08:55:14:319,j,,b,,
08:55:45:038,j,,,,
08:56:31:312,j,,,,
08:56:52:755,j,,,,
08:57:33:473,k,,,,
08:57:40:609,j,,b,,
08:58:45:412,j,,,,
08:58:50:189,j,,,,
08:59:07:270,j,,,,
09:00:28:002,j,d,,,
09:00:30:756,k,,,,
09:00:33:232,j,,,,
09:00:34:741,j,,,,
09:02:34:733,j,,,,
09:05:02:464,j,,,,
09:05:10:588,j,d,,,
09:05:33:512,j,,,,
09:05:35:888,j,,,,
09:05:52:707,j,,b,,
09:06:54:948,j,,,,
09:07:11:894,j,,,,
09:07:32:735,j,d,,,
09:07:35:453,j,d,,,
09:07:38:177,j,,,,
09:09:57:897,j,,,,
