timestamp,class,brake,avoidance,displacement,state
13:15:00:000,,,,,0
13:16:05:337,j,,,,
13:17:21:756,j,,,,
13:17:38:664,k,,,,
13:17:45:136,j,,,,
13:17:52:782,j,,,,
13:18:21:811,j,,,,
13:18:34:601,k,,,,
13:18:39:702,j,,,,
13:18:42:752,j,,,,
13:18:44:193,j,,,,
13:18:50:241,j,,,,
13:18:56:308,j,,,,
13:19:05:339,j,,,,
13:19:36:483,j,,,,
13:19:40:664,j,,,,
13:20:29:634,j,,,,
13:21:10:265,k,,,,
13:21:12:355,j,,,,
13:21:13:863,j,,,,
13:21:43:318,j,,,,
13:21:45:378,j,,,,
13:21:50:385,j,,,,
13:21:51:387,j,,,,
13:22:20:674,j,,,,
13:22:24:105,j,,,,
13:23:15:664,j,d,,,
13:23:32:315,j,,,,
13:23:35:536,j,,,,
13:23:37:096,j,,,,
13:23:37:709,j,,,,
13:23:40:429,j,,,,
13:23:42:427,j,,,,
13:23:49:627,j,,,,
13:23:51:697,j,,,,
13:24:15:374,j,,,,
13:24:18:107,j,,,,
13:24:30:640,j,,,,
13:25:15:741,k,f,,,
13:26:19:085,j,,,,
13:26:23:172,j,,,,
13:26:25:645,j,,,,
13:26:41:769,k,,,,
13:26:46:008,k,,,,
13:26:49:657,j,,,,
13:26:52:581,j,,,,
13:27:27:540,j,,,,
13:27:29:355,j,,,,
13:28:10:827,j,,,,
13:29:10:227,j,,,,
13:29:17:765,j,,,,
13:29:19:702,j,,,,
13:29:30:711,j,,,,
13:29:34:491,j,,,,
13:30:05:487,j,,,,
13:30:08:143,j,,,,
13:30:10:601,j,,,,
13:30:13:135,j,,,,
13:30:16:393,j,,,,
13:30:29:970,j,,,,
13:30:32:915,j,,,,
13:30:49:470,j,f,,,
13:31:05:624,j,,,,
13:31:11:451,j,,,,
13:31:15:140,j,,,,
13:31:36:813,j,,,,
13:31:59:708,j,,,,
13:32:09:755,j,,,,
13:32:35:991,j,f,,,
13:32:53:198,j,,b,,
13:32:54:089,k,,,,
13:32:57:144,j,,,,
13:33:00:925,j,,,,
13:33:24:476,j,f,,,
13:34:22:477,j,,,,
13:34:23:069,l,,,,
13:34:49:493,j,,,,
13:35:43:166,j,,,,
13:35:57:304,j,,,,
13:38:01:309,k,,,,
13:38:06:860,j,,,,
13:38:24:412,k,,,,
13:38:34:345,k,,,,
13:38:37:394,j,,,,
13:38:39:894,j,,,,
13:40:00:670,j,,,,
13:40:04:001,j,,,,
13:40:07:820,j,,,,
13:40:39:577,j,,,,
13:40:58:624,j,,,,
13:41:16:690,j,,,,
13:42:47:086,k,,,,
13:42:49:909,j,,,,
