timestamp,class,brake,avoidance,displacement,state
04:05:19:249,j,d,,,
04:05:21:112,j,,,,
04:05:21:357,j,,,,
04:05:24:652,j,,,,
04:05:26:196,j,,,,
04:05:28:281,j,,,,
04:05:30:742,j,,,,
04:05:53:776,k,,,,
04:07:26:192,k,,,,
04:08:32:660,j,,,,
04:09:41:782,k,d,,,
04:09:47:120,k,,,,
04:10:42:609,k,d,,,
04:10:56:773,k,d,,,
04:11:16:323,j,,,,
04:12:22:403,j,,,,
04:12:41:727,j,,,,
04:13:00:968,j,,,,
04:14:31:112,k,,,,
04:14:36:367,k,d,,,
04:14:42:054,j,,,,
04:14:43:556,j,d,,,
04:14:45:266,j,d,,,
04:14:47:851,j,,,,
04:14:49:994,j,,,,
04:14:59:157,k,d,,,
04:14:59:801,k,,,,
04:15:41:429,k,d,,,
04:18:21:541,k,,,,
04:18:28:614,k,,,,
04:20:01:141,j,,b,,
04:20:02:350,j,,b,,
04:20:17:898,j,,b,,
04:20:52:002,k,,,,
04:24:18:046,j,,,,
04:25:01:674,j,,,,
04:27:41:413,j,,,,
04:27:42:539,j,,,,
04:28:15:382,k,d,,,
04:28:55:866,k,d,,,
04:30:44:428,k,d,b,,
04:31:00:568,j,,,,
04:33:20:165,j,,b,,
04:33:22:584,j,,,,
04:33:24:294,j,,,,
04:33:27:181,j,,,,
04:34:14:807,k,d,,,
04:34:54:749,k,,,,
04:35:03:286,j,,,,
04:35:05:413,j,,,,
04:35:11:684,k,d,,,
04:35:13:645,j,,,,
04:35:16:856,k,,,,
04:35:56:178,j,,,,
04:36:11:972,k,,,,
04:40:44:104,j,,,,
04:40:45:272,j,d,,,
04:43:51:275,j,,,,
04:43:54:320,j,d,,,
04:44:13:343,j,,,,
04:44:46:229,k,d,,,
04:44:54:722,k,,,,
04:46:42:408,j,,,,
04:48:07:088,k,,,,
04:48:13:430,j,f,,,
04:50:11:593,j,d,,,
