timestamp,class,brake,avoidance,displacement,state
00:00:03:802,j,d,,,9
00:00:36:964,j,d,b,y,0
00:00:56:309,j,d,,,9
00:01:27:061,j,d,,,9
00:01:39:617,j,,,,
00:01:50:293,j,d,,,9
00:02:06:119,j,f,,,9
00:02:14:182,k,,,,9
00:02:27:215,k,d,,,9
00:02:30:738,j,d,,,
00:02:34:307,j,,,,
00:02:37:918,k,d,,,9
00:02:58:140,j,,,,9
00:03:06:694,j,d,,,9
00:03:08:946,j,d,,,9
00:03:50:673,j,,,,9
00:03:59:590,j,d,,,9
00:04:26:144,j,d,,,9
00:04:45:975,j,d,,,9
00:05:01:296,j,d,,,9
00:05:03:758,j,d,,,9
00:05:35:500,j,,,,9
00:06:04:943,j,,,,9
00:06:07:922,j,d,,,9
00:06:21:578,j,,,,9
00:06:43:592,j,,,,9
00:06:44:042,j,,,,
00:07:05:212,k,d,,,9
00:07:05:662,j,d,,,
00:07:30:633,j,,,,9
00:07:35:405,j,,,,
00:07:44:010,j,d,,,9
00:07:45:171,j,d,,,
00:08:21:168,j,,,,
00:08:35:006,j,d,,,
00:08:37:120,j,d,,,
00:08:58:522,j,d,,,9
00:11:18:705,j,d,,,9
00:11:47:271,j,,,,
00:11:53:926,k,d,,,9
00:12:01:931,j,d,,,9
00:13:02:292,j,,,,9
00:13:04:148,j,d,,,9
00:13:46:751,j,,,,
00:14:19:988,j,d,,,
00:15:03:971,j,,,,9
00:15:06:021,j,,,,9
00:15:06:921,j,,,,
00:15:09:173,j,,,,
00:15:13:175,j,,,,
00:15:21:980,j,,,,
00:15:24:886,j,d,,,9
00:15:38:942,j,,,,9
00:15:51:905,j,,,,9
00:16:16:820,j,,,,9
00:16:26:641,j,,,,9
00:17:07:854,j,,,,9
00:17:52:843,j,d,,,9
00:17:57:101,j,,,,9
00:18:16:602,j,,,,9
00:18:32:874,j,d,,,
00:18:34:888,j,,,,9
00:19:31:839,j,,,,
00:19:33:899,j,,,,
00:19:35:297,j,,,,9
00:19:52:146,k,d,,,9
00:20:12:767,j,,,,
00:20:21:537,j,,,,9
00:20:26:847,j,,,,9
00:20:44:921,k,d,,,
00:21:03:670,j,,,,9
00:21:06:242,j,d,,,
00:21:13:042,j,,,,
00:21:42:699,j,,,,9
00:21:44:630,j,,,,9
00:21:49:579,k,d,,,9
00:22:13:731,k,d,,,
00:22:15:311,j,,,,9
00:22:28:114,j,,,,
00:22:29:874,j,,,,9
00:22:38:525,j,,,,9
00:22:44:084,j,,,,9
00:23:00:406,j,,b,,9
00:23:04:459,j,,,,
00:23:09:161,j,,,,9
00:23:22:915,j,d,,,
00:23:30:973,j,,,,9
00:23:44:188,k,,,,9
00:23:59:551,j,,,,9
00:25:40:421,j,,,,9
00:25:42:871,k,d,,,9
00:25:52:868,j,,,,9
00:26:24:931,j,,,,
00:26:26:863,j,,,,9
00:26:45:668,j,,,,9
00:26:51:433,j,,,,9
00:27:33:338,j,,,,
00:27:45:232,k,,,,9
00:28:04:672,j,,,,9
00:29:09:915,j,,,,9
00:29:12:540,j,,,,9
00:29:15:983,j,,,,9
00:29:17:533,j,,,,9
00:29:27:842,j,,,,9
00:30:14:454,j,,,,9
00:30:18:248,j,,,,9
00:30:26:597,j,,,,9
00:30:50:874,j,,,,
00:30:55:123,j,d,,,9
00:31:20:285,k,,,,9
00:31:22:315,j,,,,
00:31:23:903,k,,,,9
00:31:31:385,j,,,,9
00:31:44:220,j,,,,
00:32:04:628,j,d,,,9
00:32:36:652,j,d,,,9
00:33:25:681,k,,,,9
00:34:27:130,j,,,,9
00:34:35:589,j,d,,,9
00:34:38:549,j,d,,,9
00:35:05:255,k,,,,9
00:35:12:876,k,,,,9
00:35:35:134,j,d,,,9
00:35:41:672,j,,,,
00:35:54:528,j,,,,9
00:35:59:892,j,d,,,9
00:36:12:547,j,,,,9
00:37:31:611,j,d,,,9
00:38:38:140,j,,,,
00:38:39:090,k,d,,,9
00:38:53:207,j,,,,9
00:39:12:633,j,,,,9
00:39:25:739,j,,,,9
00:39:54:100,j,,,,
00:39:56:032,j,,,,9
00:40:08:832,j,,,,
00:40:31:193,k,,,,9
00:40:36:716,j,d,,,9
00:41:01:918,k,,,,9
00:41:58:200,k,d,,,9
00:42:15:902,j,,,,9
00:42:52:425,j,,,,9
00:43:04:761,k,,,,9
00:43:18:919,j,,,,
00:43:22:637,j,,,,9
00:43:53:038,j,,,,
00:44:12:767,j,,,,9
00:44:16:140,j,,,,9
00:44:20:845,j,,,,9
00:44:25:099,j,,,,9
00:44:27:651,j,,,,9
00:44:33:297,j,,,,9
00:44:38:010,j,,,,9
00:44:40:164,j,,,,9
00:44:48:765,j,,,,
00:44:57:223,k,,,,9
00:45:00:733,k,d,,,9
00:45:08:639,k,d,,,9
00:45:10:793,k,d,,,9
00:45:11:743,j,d,,,
00:45:12:493,k,,,,9
00:45:16:049,k,,,,9
00:45:20:100,k,,,,9
00:45:32:907,j,,,,9
00:46:02:964,j,,,,9
00:46:24:100,j,,,,9
00:46:34:422,j,,,,9
00:46:37:781,k,,,,9
00:47:15:981,j,,,,9
00:47:35:371,k,d,,,9
00:47:58:543,j,,,,9
00:48:06:313,j,,,,9
00:48:42:122,j,,b,,9
00:50:21:891,j,,,,9
00:50:23:908,j,,,,
00:50:44:439,j,,,,9
00:52:07:187,k,d,,,9
00:52:17:439,k,d,,,9
00:53:00:399,j,,,,9
00:53:14:535,j,,,,
00:53:15:535,j,,,,9
