timestamp,class,brake,avoidance,displacement,state
13:02:05:402,,,,,0
13:02:30:773,j,,,,9
13:02:38:963,j,,,,
13:03:06:660,k,,,,
13:03:58:491,j,,,,9
13:04:05:543,k,d,,,
13:04:11:052,j,,,,
13:04:21:037,j,d,,,
13:04:31:015,k,,,,
13:05:15:071,k,,,,
13:05:29:072,k,,,,
13:05:37:075,j,d,,,9
13:05:41:628,j,,,,
13:06:01:634,j,,,,
13:06:13:660,j,d,,,
13:06:23:660,k,,,,
13:06:26:171,j,,,,
13:06:27:418,j,,,,9
13:06:38:692,j,,,,
13:07:01:205,j,f,,,
13:07:01:703,j,,,,9
13:07:03:976,j,,,,
13:07:32:504,j,,,,
13:08:08:754,j,,,,
13:08:19:830,k,d,,,
13:08:25:355,j,,,,
13:08:45:703,j,,,,
13:08:54:829,j,d,,,
13:08:59:840,j,,,,
13:09:22:840,j,,,,9
13:09:30:901,j,,,,9
13:09:35:961,k,,,,
13:09:47:378,k,d,,,
13:10:05:889,j,,,,9
13:10:29:409,j,,,,
13:11:10:212,k,,,,
13:11:12:967,k,,,,
13:11:20:984,j,,,,9
13:11:25:495,j,,,,
13:11:26:983,j,,,,9
13:12:05:499,j,,,,
13:12:11:033,j,,,,
13:12:19:544,j,d,,,9
13:12:21:536,j,,,,9
13:12:24:536,j,,,,
13:12:36:051,j,,,,9
13:12:37:554,j,,,,9
13:12:39:705,j,,,,9
13:12:56:054,k,,,,
13:13:17:052,k,d,,,
13:14:02:111,j,,,,
13:14:04:289,j,,,,
13:14:07:640,k,,,,9
13:14:07:642,k,,,,
13:14:11:643,j,,,,9
13:14:13:644,k,,,,
13:14:18:157,k,,,,
13:14:27:659,j,,,,
13:14:36:659,j,,,,
13:15:18:429,j,,,,
13:15:25:231,j,,,,
13:15:30:239,k,,,,
13:15:35:249,j,,,,
13:15:42:251,k,,,,
13:15:50:239,j,,,,
13:15:54:450,j,,,,
13:16:03:747,k,d,,,9
13:16:16:269,j,,,,
13:16:18:288,j,,,,9
13:16:26:786,k,,,,
13:16:27:784,j,,,,9
13:16:36:301,j,,,,
13:17:02:290,j,,,,9
13:17:02:814,j,,,,
13:17:07:319,k,,,,
13:17:07:820,j,,,,9
13:17:14:834,k,,,,
13:18:17:348,j,,,,
13:18:18:895,j,,,,9
13:18:27:394,j,,,,
13:18:38:410,j,,,,
13:18:39:937,j,,,,
13:19:04:432,j,,,,
13:19:30:154,j,,,,9
13:19:58:466,j,,,,
13:20:13:005,k,d,,,
13:20:16:036,j,,,,9
13:20:21:038,k,d,,,
13:20:39:043,j,,,,
13:20:52:561,k,,,,
13:21:13:309,j,,,,
13:21:28:884,j,d,,,
13:21:44:106,j,,,,9
13:21:46:124,k,,,,
13:21:48:112,j,,,,9
13:22:10:528,j,,,,
13:22:26:839,j,d,,,9
13:23:06:915,k,,,,
13:23:08:694,j,,,,9
13:23:14:693,k,d,,,
13:23:15:193,j,,,,9
13:23:48:520,j,,,,
13:23:53:253,j,d,,,
13:24:09:256,k,,,,
13:25:29:572,j,,,,
13:25:31:342,j,,,,
13:25:32:083,j,,,,
13:25:33:582,j,,,,
13:25:36:333,j,,,,
13:25:39:106,j,,,,9
13:25:40:343,j,,,,
13:25:55:861,j,,,,
13:26:11:377,k,,,,
13:26:46:640,k,,,,
13:27:02:431,j,,,,
13:27:28:947,k,,,,
13:28:24:967,j,,,,9
13:28:27:523,j,,,,
13:28:34:628,k,f,,,
13:28:40:522,k,,,,9
13:28:47:021,j,,,,9
13:28:58:040,k,,,,
13:28:58:546,j,,,,9
13:29:00:546,j,,,,9
13:29:11:057,j,,,,9
13:29:13:573,k,,,,
13:29:21:804,j,,,,
13:29:43:557,k,d,,,
13:29:49:090,k,,,,
13:30:20:606,j,d,,,
13:30:22:645,j,,,,
13:30:58:043,j,,,,
13:31:16:115,j,,,,9
13:31:29:199,j,,,,
13:32:02:718,j,,,,
13:32:14:731,j,,,,9
13:32:14:735,k,,,,
13:32:16:736,j,,,,9
13:32:55:339,k,d,,,
13:32:59:297,k,,,,
13:33:07:798,j,,,,
13:33:09:294,j,,,,9
13:33:14:795,k,d,,,9
13:33:15:794,k,,,,
13:33:27:658,k,d,,,
13:33:44:830,k,,,,
13:34:00:347,j,,,,
13:34:14:362,j,,,,
13:34:29:879,j,,,,
13:34:39:696,j,,,,
13:34:51:405,k,,,,
13:34:57:916,j,,,,
13:34:58:406,j,,,,9
13:35:02:922,k,,,,
13:35:04:911,k,d,,,
13:35:11:422,j,,,,
13:35:15:435,j,,,,
13:35:37:440,k,,,,
13:35:42:310,j,d,,,
13:35:54:963,k,,,,
13:35:59:976,k,d,,,
13:36:06:980,j,,,,
13:36:09:089,j,,,,9
13:36:09:971,j,,,,
13:36:27:494,k,,,,
13:36:55:511,j,,,,
13:37:12:591,j,d,,,
13:37:16:555,k,,,,
13:37:23:563,j,,,,
13:37:39:063,k,,,,
13:37:47:588,k,,,,
13:37:49:087,k,,,,9
13:37:50:081,j,,,,9
13:38:00:586,j,,,,
13:38:03:109,j,,,,9
13:38:24:500,j,,,,9
13:38:40:134,j,,,,
13:39:23:649,k,,,,
13:39:28:730,j,,,,9
13:39:57:201,k,d,,,
13:40:49:227,k,d,,,
13:40:58:787,k,d,,,9
13:41:09:780,k,d,,,
13:41:23:805,j,,,,9
13:41:37:317,k,d,,,
13:41:40:826,j,,,,
13:42:01:335,j,,,,
13:42:31:351,j,,,,
13:42:38:935,k,f,,,
13:42:43:393,k,,,,
13:43:04:236,j,d,,,
13:43:10:060,j,,,,
13:43:31:924,j,,,,
13:43:34:946,j,,,,
13:44:02:894,j,,,,
13:44:09:779,k,,,,
13:44:25:185,j,,,,
13:45:19:002,j,,,,
13:45:21:052,k,,,,
13:45:42:040,j,,,,
13:46:08:062,j,,,,
13:46:09:838,j,,,,9
13:46:27:084,j,,,,
13:46:59:621,j,,,,
13:47:20:301,k,d,,,
13:47:40:672,j,,,,
13:48:42:194,j,,,,
13:49:15:254,j,,,,
13:49:21:772,j,,,,9
13:49:29:293,j,,,,
13:49:37:989,k,,b,,
13:49:51:811,j,,,,9
13:50:13:327,k,d,,,
13:50:15:849,j,,,,9
13:50:36:600,j,,,,
13:50:39:799,j,,,,
13:50:54:068,j,,,,9
13:50:54:864,k,,,,
13:51:04:617,j,,,,9
13:51:15:398,j,,,,
13:51:19:995,j,,,,9
13:51:20:391,j,,,,
13:51:20:891,j,,,,9
13:51:33:911,k,,,,
13:51:57:757,j,,,,
13:52:05:944,j,,,,
13:52:14:956,j,,,,9
13:52:19:619,j,,,,
13:52:25:562,j,,,,
13:53:03:482,j,,,,
13:53:08:013,j,,,,
13:53:14:518,k,d,,,
13:53:59:828,j,d,,,
13:54:02:219,j,,,,
13:54:26:972,j,,,,
13:56:09:292,j,,,,
13:56:13:217,j,,,,9
13:56:13:443,j,,,,
13:56:14:199,j,,,,9
13:56:16:698,j,,,,9
13:56:17:198,k,,b,y,
13:56:20:698,k,,,,9
13:56:22:698,j,,,,9
13:56:24:198,k,,,,
13:56:32:715,k,,,,
13:56:48:716,j,,,,
13:56:49:735,j,,,,
13:57:18:481,j,,,,
13:57:21:756,k,d,,,
13:57:38:268,j,,,,
13:57:42:042,j,,,,9
13:57:43:288,k,,,,
13:58:02:303,j,,,,9
13:58:35:828,k,,,,
13:58:42:824,j,,,,
13:59:05:147,j,,,,
13:59:10:888,j,,,,
13:59:36:130,j,,,,
14:00:04:067,j,,,,
14:00:18:846,j,,,,
14:00:22:715,j,,,,
14:00:34:560,j,,,,9
14:01:06:228,k,,,,
14:01:13:507,j,,,,
14:01:19:000,j,,,,
14:01:40:513,j,,,,
14:01:48:044,k,d,,,
14:01:55:289,j,,,,
14:02:03:461,j,d,,,
14:02:07:119,j,,,,
14:02:15:067,k,d,,,
14:02:35:075,j,,,,9
14:02:37:080,k,d,,,
14:03:06:849,j,,,,9
14:04:06:428,j,,,,9
14:04:15:188,j,,,,9
14:04:16:180,k,d,,,
14:04:33:694,k,,,,
14:05:07:209,j,,b,,
14:05:26:597,j,,,,
14:06:15:515,k,d,,,
14:06:16:048,k,,,,9
14:06:44:819,j,,,,
14:07:10:843,k,,,,
14:07:20:701,j,,,,
14:07:24:866,j,,,,9
14:07:28:173,j,,,,
14:07:38:388,j,,,,
14:08:14:349,j,,b,,
14:08:18:668,j,,,,
14:08:42:283,j,,,,
14:09:07:264,j,,,,
14:09:12:383,k,,,,
14:09:27:443,j,,b,,9
14:09:44:906,k,,,,
14:09:57:927,j,,,,9
14:09:58:768,j,,,,9
14:10:04:783,j,,,,9
14:10:06:029,k,,,,
14:10:07:030,j,,,,9
14:10:22:042,j,,,,
14:10:25:561,j,,,,
14:10:44:111,k,d,,,
14:11:24:087,k,d,,,
14:11:32:630,j,,,,9
14:11:33:864,j,,,,
14:11:58:142,j,,,,
14:12:10:396,j,,,,9
14:12:15:974,k,,,,
14:12:18:161,j,,,,9
14:12:36:179,j,,,,
14:12:46:527,j,d,,,
14:12:56:106,k,d,,,
14:12:59:728,j,,,,9
14:13:10:380,j,,,,
14:13:16:250,j,,,,
14:13:21:745,k,,,,
14:13:34:245,k,d,,,9
14:13:35:249,k,,,,
14:13:46:467,j,,,,9
14:14:21:277,k,,,,
14:14:36:133,j,f,,,
14:14:40:332,j,,,,
14:14:47:328,j,,,,9
14:14:59:442,j,,b,,
14:15:28:503,j,,,,9
14:15:33:474,j,,,,9
14:15:34:867,k,d,,,
14:15:35:869,k,,,,
14:15:59:635,j,,,,9
14:16:01:906,j,,,,
14:16:14:399,j,,,,
14:16:23:320,j,,,,
14:16:30:580,j,,,,
14:17:08:940,k,,,,
14:17:14:481,k,,,,
14:17:46:782,j,,,,
14:17:58:167,j,,,,
14:18:04:277,k,,,,
14:18:13:234,j,,,,
14:18:39:342,j,,,,9
14:18:42:325,k,d,,,
14:18:45:556,j,,,,9
14:18:53:076,j,,,,9
14:18:58:082,k,d,,,9
14:19:02:087,k,,,,
14:19:03:571,k,,,,9
14:19:22:592,k,,,,
14:19:45:114,j,,,,
14:19:54:833,j,,,,
14:19:58:126,j,,,,
14:20:06:139,j,,,,
14:20:13:140,k,,,,
14:20:17:654,j,,,,
14:20:32:673,k,,,,
14:20:33:666,j,,,,
14:20:52:536,j,,,,
14:20:55:500,j,,,,9
14:20:56:436,j,,,,
14:21:14:700,j,,,,
14:21:22:722,j,,,,
14:21:41:882,k,d,,,
14:22:06:455,k,d,,,
14:22:13:778,k,,,,
14:22:28:281,j,,,,
14:22:34:000,k,,,,9
14:22:42:003,j,,,,
14:22:42:103,j,,,,9
14:22:45:043,j,,,,
14:23:07:066,j,,,,9
14:23:07:821,k,d,,,
14:23:14:338,j,,,,9
14:23:23:828,j,,,,9
14:23:24:829,k,d,,,
14:23:36:647,k,d,,,
14:23:49:967,j,,,,
14:24:17:880,j,,,,
14:24:35:907,j,,,,
14:24:36:407,j,,,,9
14:24:53:727,k,d,,,
14:25:08:643,j,,,,
14:25:19:464,j,,,,
14:25:21:804,j,d,,,
14:26:03:159,j,,,,
14:26:06:012,j,,,,9
14:26:34:750,k,,,,
14:26:49:437,j,,,,9
14:28:18:048,j,,,,
14:28:30:092,j,,,,
14:28:55:309,k,d,,,
14:29:00:186,j,,,,9
14:29:26:439,k,,,,
14:29:34:967,j,,,,
14:29:35:810,j,,,,9
14:29:36:160,j,,,,
14:29:43:710,j,,,,
14:30:22:427,j,,,,9
14:30:23:003,k,d,,,
14:30:28:974,k,,,,
14:30:59:953,j,d,,,
14:31:14:922,j,,,,9
14:31:15:565,j,,,,
14:31:21:986,j,,,,9
14:31:24:343,j,,,,
14:31:28:153,j,,,,9
14:31:36:096,j,,,,
14:31:54:755,j,,,,9
14:32:00:276,j,,,,
14:32:00:861,j,,,,9
14:32:02:865,k,d,,,
14:32:55:519,k,,,,
14:33:28:919,j,,,,
14:33:33:953,j,,,,
14:33:40:668,j,,,,
14:33:42:964,j,,,,
14:34:31:582,j,,,,
14:34:34:036,j,,,,9
14:34:43:233,j,,,,
14:34:45:493,k,d,,,
14:35:42:696,k,,,,
14:36:43:101,j,,,,9
14:36:45:646,j,,,,
14:37:10:747,j,,,,9
14:37:10:947,k,,,,
14:37:19:489,j,d,b,,9
14:37:24:684,k,,,,
14:37:59:447,j,,,,
14:38:10:728,k,d,,,
14:38:12:732,j,,b,,9
14:38:26:745,j,d,,,9
14:38:53:767,j,,,,
14:38:58:542,j,,,,9
14:39:02:702,j,,,,
14:39:07:800,j,,,,
14:39:10:289,j,,,,9
14:39:40:604,j,,,,
14:39:44:542,j,,,,9
14:39:58:340,k,f,,,
14:40:01:340,j,,,,
14:40:11:344,j,,,,
14:40:24:267,j,,,,
14:40:27:383,j,,,,
14:40:42:387,j,,,,9
14:40:45:886,j,,,,
14:40:55:252,j,,,,9
14:41:52:071,j,,,,
14:41:52:956,j,f,,,9
14:42:22:169,j,,,,9
14:42:30:199,k,,,,
14:43:31:494,j,,,,9
14:43:54:056,j,,,,
14:44:03:777,j,,,,9
14:44:56:953,j,,,,9
14:44:58:967,j,,,,
14:45:03:811,j,,,,
14:45:20:208,j,d,,,
14:45:27:789,j,,,,9
14:45:32:640,k,d,,,
14:45:34:177,k,,,,9
14:45:43:700,j,,,,
14:46:14:686,k,,,,
14:46:33:503,j,,,,
14:46:35:951,j,,,,9
14:46:37:986,j,,,,9
14:46:38:238,k,d,,,
14:47:09:561,j,,,,
14:47:19:639,j,,,,
14:47:20:785,j,,,,9
14:47:27:804,j,,,,
14:48:29:513,j,,,,
14:48:40:877,j,,,,
14:49:18:390,j,,,,
14:49:24:134,k,,,,
14:49:47:187,j,,,,
14:50:03:959,j,,,,
14:50:17:485,j,,,,
14:50:24:989,j,,,,9
14:50:25:723,j,,,,
14:50:46:149,j,,,,
14:50:49:522,j,,,,
14:51:25:017,j,,,,
14:51:36:057,j,,,,
14:52:09:566,j,,,,9
14:52:10:077,k,,,,
14:52:33:751,j,,,,
14:53:11:226,j,,b,,
14:53:33:659,j,,b,,
14:53:56:031,j,,,,9
14:54:06:437,j,,,,
14:54:17:689,j,,,,9
14:54:46:607,k,,,,
14:54:49:253,j,,,,9
14:55:11:243,j,,,,
14:55:43:456,j,d,,,
14:55:48:199,j,,,,9
14:55:49:802,k,d,,,
14:56:00:568,k,,,,
14:56:05:579,j,,,,9
14:56:06:829,j,,,,
14:56:23:340,k,,,,
14:56:29:854,k,,,,
14:56:53:160,j,,,,
14:57:03:335,j,d,,,
14:57:04:226,j,,,,9
14:57:42:693,k,d,,,
14:57:55:935,j,,,,
14:57:56:929,j,,,,9
14:58:00:945,j,,,,
14:58:48:297,j,,,,9
14:58:53:147,j,,,,
14:59:18:834,j,,,,9
14:59:28:076,j,,,,
14:59:33:441,j,,,,
14:59:48:542,j,,b,,
14:59:55:558,j,,,,
14:59:56:295,j,,,,9
15:00:18:914,j,,,,
15:00:30:236,j,,,,9
15:00:31:327,k,,,,
15:00:44:332,j,,,,
15:01:17:341,j,d,,,
15:01:29:850,j,,,,
15:01:39:660,j,,,,
15:01:52:266,j,,,,
15:01:57:382,j,,,,9
15:01:59:169,k,,,,
15:02:00:170,j,,,,9
15:02:05:173,k,,,,
15:02:39:236,j,,,,
15:03:29:728,k,d,b,,
15:03:56:266,j,,,,9
15:03:58:655,j,,,,9
15:04:04:805,j,,,,
15:04:41:899,j,,,,
15:04:43:951,j,d,,,9
15:05:10:756,j,d,,,
15:05:44:624,j,,,,
15:05:55:149,k,,,,
15:06:01:821,k,,,,
15:06:10:937,j,,,,9
15:06:12:429,k,,,,
15:06:14:429,j,d,,,9
15:06:15:429,j,,,,
15:06:16:678,j,,,,
15:06:30:182,j,,,,
15:06:30:948,j,,,,
15:06:32:948,j,,,,
15:06:56:448,l,d,b,,
15:07:06:155,j,,,,
15:07:11:407,k,,,,
15:07:14:357,j,,,,
15:07:14:998,k,,,,9
15:07:17:999,j,,,,9
15:07:39:014,j,,,,9
15:07:55:186,k,,,,
15:07:58:238,j,,,,9
15:08:14:355,j,,,,9
15:08:35:772,j,,,,
15:08:42:445,j,,,,
15:08:43:445,j,,,,
15:08:46:586,j,,,,9
15:08:54:087,j,,,,
15:09:04:104,j,,,,9
15:09:28:107,k,,,,9
15:09:30:107,k,,,,
15:10:02:636,j,,,,
15:10:27:016,k,,,,
15:10:29:688,k,,,,
15:10:30:189,j,,,,9
15:10:56:564,k,d,,,
15:11:13:731,k,,,,
15:11:22:004,j,,b,,9
15:11:57:115,j,,,,9
15:12:00:501,k,,,,
15:12:03:804,j,,,,9
15:12:05:952,j,,,,9
15:12:13:303,k,d,,,
15:12:17:289,j,d,,,
15:12:18:788,j,,,,
15:12:49:457,j,,,,
15:12:50:057,j,,,,9
15:13:46:931,k,,,,
15:14:04:655,j,,,,
15:14:15:672,k,d,,,
15:14:32:936,k,d,,,
15:14:51:550,j,,b,,
15:16:00:920,j,,,,9
15:16:01:420,j,,,,
15:16:29:537,j,,b,,
15:16:43:568,j,,,,9
15:16:49:177,k,,,,
15:17:10:688,k,,,,
15:17:18:567,j,,,,
15:17:53:129,k,,,,
15:17:54:629,j,,,,9
15:17:55:631,k,,,,9
15:18:24:152,j,,,,
15:18:36:736,j,,,,
15:19:10:195,k,,,,
15:19:44:727,j,,,,9
15:20:10:561,j,,,,
15:20:53:590,j,,,,
15:21:19:832,j,,,,9
15:21:27:458,j,,,,
15:22:01:503,j,,,,
15:22:18:353,k,,,,
15:22:27:014,k,,,,
15:22:39:774,j,,,,
15:23:07:336,j,,,,
15:23:38:667,j,,,,
15:24:13:252,j,,,,
15:24:24:544,k,,,,
15:24:35:653,k,d,,,
15:24:44:551,j,,,,
15:24:55:368,k,,,,
15:25:16:881,j,,,,
15:25:26:359,j,,,,9
15:25:29:112,k,,,,
15:25:58:115,j,,,,
15:26:01:894,j,d,,,
15:26:08:149,j,,,,
15:27:12:051,j,,,,9
15:27:13:451,k,,,,
