timestamp,class,brake,avoidance,displacement,state
12:35:19:265,j,,,,
12:35:27:387,l,d,,,
12:35:37:439,k,,,,
12:35:40:708,j,,,,
12:36:05:559,j,,,,
12:36:28:583,j,,,,
12:36:36:407,k,d,,,
12:36:41:365,j,,b,,
12:38:00:165,j,f,,,
12:38:02:840,j,,,,9
12:38:04:340,k,d,,,
12:38:08:196,j,,,,9
12:38:14:849,j,,,,
12:38:20:010,k,,,,
12:39:03:622,j,,,,
12:39:30:059,k,,,,
12:39:35:339,k,,,,9
12:39:38:939,j,,,,
12:39:53:444,k,,,,
12:40:55:909,j,,,,
12:40:56:409,j,,,,9
12:41:37:025,k,d,,,
12:41:39:806,j,,,,9
12:41:49:713,j,,,,9
12:41:52:176,k,,,,
12:42:06:678,j,,,,
12:42:16:243,j,,,,9
12:42:18:097,k,d,,,
12:42:52:852,k,,,,
12:42:54:283,j,,,,9
12:42:56:988,k,,,,
12:43:00:643,j,,,,9
12:43:23:345,j,,,,9
12:43:53:972,j,d,,,
12:44:00:062,j,,,,
12:44:06:063,j,d,b,,
12:44:10:824,j,,,,
12:44:22:976,j,,,,
12:44:51:491,j,,b,,
12:45:06:617,j,,,,
12:45:30:483,k,,,,
12:46:41:655,k,d,,,
12:48:19:881,j,,,,9
12:48:58:876,k,d,,,
12:49:00:159,j,,,,9
12:49:06:013,j,d,,,
12:49:24:771,j,,,,9
12:49:45:892,j,,,,
12:49:55:713,j,,,,
12:49:59:722,k,,,,
12:50:03:328,j,,,,9
12:50:04:573,j,,,,9
12:50:34:177,j,,,,
12:50:57:212,j,,,,9
12:51:02:235,j,,,,
12:51:25:291,j,,,,9
12:51:46:658,j,f,,,
12:51:55:176,j,,,,9
12:52:12:682,k,,,,
12:52:12:956,j,,,,9
12:53:15:856,j,,,,9
12:53:26:421,j,,,,
12:53:45:380,j,,b,,9
12:54:00:806,k,,,,
12:54:02:310,j,,,,9
12:54:18:565,j,,,,
12:54:35:534,j,,,,
12:55:02:450,j,d,,,
12:55:02:771,j,,,,9
12:55:06:071,k,,,,
12:55:15:880,k,,,,
12:55:16:380,j,,,,9
12:55:19:886,j,,,,
12:55:23:236,j,,,,9
12:55:39:402,k,,,,
12:55:56:364,j,,,,9
12:56:36:433,j,,,,
12:56:38:466,j,,,,9
12:56:45:720,k,,,,
12:56:46:220,k,,,,9
12:57:04:131,j,,,,
12:57:06:997,k,,,,
12:57:50:004,j,,,,
12:58:23:846,j,d,,,
12:58:28:584,j,,,,
12:58:29:578,j,,,,9
12:59:31:587,k,,,,
12:59:40:949,j,,,,9
12:59:58:156,j,,,,9
13:00:01:472,k,,,,
13:00:06:777,j,,b,,9
13:00:09:226,j,,,,
13:00:32:683,j,,,,9
13:01:19:807,j,,,,
13:02:00:453,j,d,,,
13:02:07:604,k,d,,,
13:03:21:015,k,d,,,
13:03:21:879,j,,,,9
13:04:10:588,j,,,,
13:04:18:584,j,,,,
13:04:23:944,j,,,,9
13:04:24:444,j,,,,
13:04:39:348,k,d,,,
13:05:01:566,j,,,,
13:05:34:388,j,,,,
13:05:41:020,j,,,,
13:05:50:028,j,,,,9
13:05:50:628,k,,,,
13:06:02:633,j,,,,9
13:06:04:033,j,,,,
13:07:15:715,k,,,,
13:07:34:773,k,,,,
13:08:07:893,j,,,,
13:08:10:817,j,,,,9
13:08:22:580,j,,,,
13:08:33:539,k,,,,
13:08:44:698,j,,,,9
13:08:48:208,j,,,,
13:09:00:315,k,,,,
13:09:02:175,j,,,,9
13:09:11:378,j,,,,
13:09:41:935,k,,,,
13:09:44:513,j,,,,9
13:10:01:519,j,,,,
13:10:28:788,j,,b,,
13:10:29:807,j,,,,
13:10:48:057,k,d,,,
13:10:59:026,j,,,,9
13:11:03:695,j,d,,,
13:12:25:273,j,d,,,
13:13:04:780,k,,,,
13:13:09:968,j,d,,,9
13:13:36:125,j,,,,
13:13:41:952,j,,,,
13:14:00:504,j,,,,
13:14:04:624,k,,,,
13:14:14:479,j,,,,
13:14:31:286,k,d,,,
13:14:51:957,k,,,,
13:15:01:377,j,,,,
13:15:06:588,j,,,,
13:15:15:944,j,,,,
13:15:46:502,j,,,,
13:16:13:932,k,,,,
13:16:18:054,j,d,,,
13:16:21:262,j,,,,9
13:16:23:359,j,,,,9
13:16:27:512,j,,,,
13:16:36:074,j,,b,,
13:16:46:432,j,,,,
13:16:55:594,j,,,,
13:17:03:202,j,,,,
13:17:37:159,j,,,,
13:17:49:089,j,d,,,
13:18:13:753,j,,,,
13:18:14:253,j,,,,9
13:18:16:871,j,,,,
13:18:35:777,j,d,,,
13:18:55:194,j,,,,
13:19:59:471,j,,,,9
13:20:00:388,j,,,,
13:20:03:838,j,,,,
13:20:36:104,j,,,,
13:20:55:629,j,,,,
13:21:10:652,j,,,,
13:21:13:617,j,,,,9
13:21:15:212,j,,,,
13:21:28:519,j,,,,
13:21:42:933,k,d,,,
13:21:55:749,k,,,,
13:22:02:813,j,,,,
13:22:14:671,j,,,,
13:22:54:282,k,d,,,
13:22:58:068,j,,,,
13:23:44:322,k,,,,
13:23:47:962,j,d,,,
13:23:53:474,j,,,,
13:24:10:527,j,,,,
13:24:52:794,j,,,,
13:25:18:186,j,,,,
13:25:21:965,j,,,,
13:26:35:866,j,,,,
13:26:54:890,j,,,,9
13:26:56:802,k,,,,
13:27:06:752,j,d,,,
13:27:07:816,k,d,,,
13:27:23:571,k,,,,
13:28:04:689,k,,,,
13:28:11:479,j,,,,
13:28:16:635,j,,,,
13:28:21:391,j,,,,9
13:28:31:898,j,,,,
13:28:41:306,j,,,,
13:29:02:118,j,,,,
13:29:08:739,k,d,,,
13:29:15:645,j,d,,,9
13:29:37:352,j,,,,
13:29:40:070,k,d,,,
13:29:46:925,j,,,,
13:29:56:136,j,,,,
13:30:27:942,j,d,,,
13:30:33:672,j,,,,
13:30:52:780,j,,,,
13:30:54:341,j,,,,9
13:30:58:653,j,,,,
13:31:19:896,k,,,,
13:33:05:376,j,,,,9
13:33:12:774,k,d,,,
13:33:15:081,j,,,,9
13:33:18:031,k,,,,
13:33:29:991,j,,,,
13:33:47:347,j,,,,
13:34:13:671,j,,,,9
13:34:28:395,j,,,,9
13:34:31:114,k,,,,
13:34:41:763,j,,,,
13:34:41:863,j,,,,9
13:34:44:770,j,,,,
13:35:10:276,j,,,,9
13:35:20:208,k,,,,
13:35:43:963,k,,,,
13:35:55:240,j,,,,9
13:35:59:098,j,,,,
13:36:06:953,k,d,,,
13:36:56:293,j,,,,
13:37:18:662,k,,,,
13:37:30:242,j,,,,9
13:37:32:309,j,,,,
13:37:37:449,j,d,,,
13:37:50:006,j,,,,
13:38:04:021,j,,,,9
13:38:30:439,j,,,,
13:38:42:366,j,,,,
13:38:46:178,j,,,,
13:38:53:482,j,,,,
13:39:09:336,k,,,,
13:39:13:002,j,,,,9
13:39:16:301,k,,,,
13:39:19:762,k,,,,
13:39:34:962,k,,,,
13:39:39:572,k,d,,,
13:41:25:726,j,,,,
13:42:16:186,j,,,,
13:42:19:192,j,,,,9
13:42:26:245,k,,,,
13:42:55:100,k,d,,,
13:43:35:431,j,,,,
13:44:02:466,j,,,,
13:44:34:750,j,d,,,
13:44:47:430,j,,,,9
13:45:02:541,k,,,,
13:45:09:658,j,,,,
13:45:24:965,j,,,,
13:45:34:327,j,,,,9
13:45:34:427,j,,,,
13:45:50:437,j,,,,
13:46:11:457,j,,,,
13:46:46:774,k,,,,
13:46:48:961,k,d,,,
13:46:59:811,k,,,,
13:47:23:122,k,,,,
13:47:24:739,j,,,,9
13:47:41:348,j,,,,
13:48:33:367,k,,,,
13:48:41:116,j,,,,9
13:49:02:379,j,,,,
13:49:35:949,j,,,,
13:49:58:283,k,,,,
13:50:03:844,j,,,,9
13:50:23:059,j,,,,9
13:50:25:225,k,,,,
13:50:39:629,k,,,,
13:50:43:444,j,,,,9
13:50:50:741,k,,,,
13:51:03:697,k,d,,,
13:51:21:369,j,,,,
13:51:38:183,j,,,,
13:51:46:797,j,,,,9
13:51:50:161,j,,,,
13:52:09:712,j,,,,
13:52:34:185,j,,,,
13:52:37:359,j,,,,
13:53:09:611,j,,,,
13:53:14:445,j,,,,
13:53:29:998,j,,,,
13:53:31:912,j,,,,
13:53:53:418,k,,,,
13:54:04:481,j,,,,9
13:56:07:049,j,,,,9
13:56:08:574,k,,,,
13:56:37:083,j,,,,9
