timestamp,class,brake,avoidance,displacement,state
,,,,,
09:50:00:000,,,,,0
09:51:57:764,j,,,,
09:51:59:464,j,,,,
09:55:40:031,k,,,,
09:58:35:278,k,,,,
09:58:53:673,k,,,,
09:59:00:450,j,,,,
09:59:07:957,j,,,,
10:01:19:469,k,d,,,
10:01:58:645,k,d,,,
10:03:33:139,k,,,,
10:06:09:385,j,,,,
10:06:22:588,j,,,,
10:06:46:401,k,d,,,
10:06:53:650,k,,,,
10:08:09:900,k,,,,
10:09:14:017,k,,,,
10:09:41:102,k,,,,
10:09:44:102,j,d,,,
10:09:47:105,j,d,,,
10:11:17:105,j,,,,
10:13:04:109,j,,,,
10:13:09:660,j,,,,
10:15:42:418,k,d,,,
10:16:24:322,j,,,,
10:18:10:260,k,,b,,
10:18:15:013,k,,,,
10:21:13:911,k,,b,,
10:22:35:547,k,,,,
10:22:39:952,k,,,,
10:22:44:882,k,,,,
10:22:48:881,j,,,,
10:22:56:629,k,,,,
10:23:00:129,k,,,,
10:23:05:402,k,,,,
10:26:21:207,k,d,,,
10:27:07:657,k,,,,
10:28:03:913,k,,,,
10:28:33:667,k,d,,,
10:30:33:162,k,,,,
10:31:10:060,j,d,,,
10:31:32:909,j,,,,
10:36:37:657,k,d,,,
10:37:46:057,j,,,,
10:38:50:401,k,d,,,
10:39:25:367,k,d,,,
10:39:28:360,j,,,,
10:39:30:361,j,d,,,
10:41:13:868,k,,,,
10:43:45:263,k,d,,,
10:45:14:724,j,,,,
10:45:47:760,k,,,,
10:45:51:503,j,,,,
10:47:27:507,j,,,,
10:47:29:889,j,,,,
10:51:19:944,j,,,,
10:52:00:120,k,d,,,
10:53:29:716,j,,,,
10:54:12:407,j,,,,
10:54:37:696,k,,,,
10:55:40:673,k,d,,,
10:55:44:881,k,d,,,
10:56:16:685,k,d,,,
10:58:07:922,j,,,,
10:58:14:631,j,,,,
10:59:55:740,l,,b,,
10:59:56:885,l,,,,
11:00:16:891,k,,,,
11:00:19:656,j,,,,
11:01:22:832,j,,,,
11:04:33:687,j,,,,
11:04:49:382,j,,,,
11:05:49:444,,,,,
11:05:49:544,j,,,,
11:05:56:001,j,,,,
11:09:03:914,j,,,,
11:09:09:448,j,,,,
11:10:17:355,j,,,,
11:11:04:473,k,d,,,
11:11:08:819,k,,,,
11:11:26:223,k,,b,,
11:12:33:842,j,,b,,
11:14:07:308,k,d,,,
11:15:03:703,k,,,,
11:16:25:510,j,,,,
11:16:27:635,j,d,,,
11:17:39:691,k,d,,,
11:17:42:707,k,d,,,
11:17:45:709,k,d,,,
11:17:57:209,k,,,,
11:20:55:565,j,,,,
11:20:59:321,j,,,,
11:21:51:472,k,,,,
11:25:23:424,k,d,,,
11:26:06:182,j,,,,
11:27:58:188,j,d,,,
11:28:17:542,k,,,,
11:28:21:856,j,,,,
11:28:35:355,j,,,,
11:28:51:359,j,,,,
11:30:11:861,k,,,,
11:30:16:468,k,,,,
11:30:23:724,j,,,,
11:32:18:040,j,,,,
11:32:21:595,j,,b,,
11:32:45:605,l,,b,,
11:34:10:782,j,,,,
11:34:12:709,j,,,,
11:34:23:218,k,,b,,
11:35:55:164,k,d,,,
11:37:40:768,j,,,,
11:37:47:736,j,,,,
11:42:53:440,k,,,,
11:44:18:097,j,,,,
11:45:23:832,k,d,,,
11:46:33:834,k,,,,
11:48:03:466,j,,b,,
11:48:37:057,k,,,,
11:48:52:740,j,,,,
11:49:11:107,j,,,,
11:50:49:277,k,,,,
11:50:57:717,k,,,,
11:52:14:622,k,,,,
11:58:21:314,k,d,,,
11:58:40:687,k,d,b,,
11:59:22:856,k,,,,
11:59:26:489,k,,,,
12:00:21:696,k,d,,,
12:00:45:656,j,,b,,
12:04:06:477,j,,,,
12:04:19:228,k,d,,,
12:04:27:243,k,,,,
12:05:08:199,k,,,,
12:05:12:586,k,,,,
12:05:19:586,k,,b,,
12:05:22:096,k,,,,
12:05:26:347,k,,,,
12:08:52:303,j,,,,
12:09:12:063,k,,,,
12:10:46:937,k,,b,,
12:11:35:179,j,,,,
12:11:45:979,j,,,,
12:15:22:504,k,,,,
12:15:27:349,k,,,,
12:15:31:714,k,d,,,
12:15:34:714,k,,,,
12:15:39:713,j,,,,
12:15:41:714,j,,,,
12:15:43:714,j,,,,
12:18:54:217,j,,,,
12:22:03:469,k,,b,,
12:22:47:618,k,,,,
12:22:52:154,k,,,,
12:22:55:153,j,d,,,
12:22:58:154,k,,,,
12:23:04:654,k,d,,,
12:23:09:153,k,,,,
12:23:13:654,j,,,,
12:26:01:007,k,,,,
12:28:06:350,k,d,,,
12:31:27:205,j,,,,
12:34:08:693,k,,,,
12:34:12:185,k,d,,,
12:34:17:184,k,d,,,
12:34:19:934,k,,,,
12:34:23:685,k,,,,
12:34:27:683,k,d,,,
12:34:32:433,k,,,,
12:34:36:934,j,,,,
12:34:52:236,j,,,,
12:37:59:395,k,,b,,
12:38:04:575,k,,b,,
12:39:43:342,j,,b,,
12:40:22:587,j,,,,
12:43:15:372,k,,,,
12:43:18:640,j,,,,
12:43:20:391,j,d,,,
12:47:40:646,j,,,,
12:48:40:393,k,,b,,
12:49:26:232,k,,b,,
12:50:20:125,k,,,,
12:50:24:834,j,,,,
12:50:26:575,j,d,,,
12:50:27:826,j,d,,,
12:50:41:581,k,d,,,
12:50:52:356,j,,,,
12:50:55:848,j,,,,
12:51:16:855,j,d,,,
12:52:28:935,k,d,,,
12:52:32:559,k,,b,,
12:52:51:618,k,d,,,
12:53:53:283,k,,,,
12:55:41:096,j,,,,
13:00:02:401,k,,,,
13:00:18:401,k,,,,
13:00:21:396,j,,,,
13:01:41:931,k,,,,
13:04:36:113,j,,,,
13:05:01:139,k,,,,
13:07:55:822,j,,b,,
13:08:36:245,k,d,,,
13:09:42:440,j,,,,
13:11:01:756,k,,,,
13:11:53:080,k,d,,,
13:12:50:128,j,,,,
13:13:01:136,k,d,,,
13:16:31:383,j,,,,
13:18:01:913,k,,b,,
13:18:46:503,k,d,,,
13:18:51:044,k,,,,
13:19:12:744,k,d,,,
13:21:18:720,j,,,,
13:21:20:692,j,,,,
13:21:28:747,j,,,,
13:21:47:306,j,,b,,
13:21:48:720,j,d,b,,
13:22:07:584,k,,b,,
13:22:12:898,j,,b,,
13:24:40:003,k,,b,,
13:25:04:246,k,,b,,
13:25:11:827,k,,,,
13:25:38:342,j,,,,
13:25:52:117,j,,,,
13:25:55:482,j,,,,
13:29:01:483,k,,,,
13:29:11:433,k,,,,
13:29:14:675,k,,,,
13:33:10:682,l,,b,,
13:33:11:676,l,,b,,
13:33:13:676,l,,b,,
13:33:14:176,l,,b,,
13:33:47:784,j,,,,
13:34:22:460,j,d,,,
13:35:46:494,j,,,,
13:36:02:080,j,,,,
13:36:23:325,k,,,,
13:36:31:314,k,,,,
13:36:39:620,k,,,,
13:36:43:363,j,,,,
13:39:30:622,k,d,,,
13:41:06:370,k,,,,
13:41:10:870,j,,,,
13:41:13:364,k,d,,,
13:41:17:364,k,d,b,,
13:42:08:873,k,,,,
13:42:53:870,j,,,,
13:45:20:011,k,d,,,
13:45:23:506,j,,,,
13:47:38:065,j,,,,
13:48:06:290,j,,,,
13:49:28:300,k,,,,
13:50:16:907,k,,b,,
13:50:26:408,k,,,,
13:50:32:958,j,,b,,
13:50:36:958,j,,,,
13:52:19:714,k,,b,y,
