timestamp,class,brake,avoidance,displacement,state
09:53:00:000,,,,,0
09:53:17:258,j,,,,
09:53:25:527,j,,,,
09:53:27:934,j,,,,
09:54:52:504,j,,,,
09:54:58:834,j,,,,
09:55:01:046,j,,,,
09:55:40:898,j,,,,
09:55:42:936,k,,,,
09:55:44:786,j,,,,
09:55:46:573,j,,,,
09:56:22:188,j,d,,,
09:56:23:588,j,,,,
09:56:39:178,j,,,,
09:56:42:972,j,,,,
09:56:59:094,j,,,,
09:57:00:363,j,,,,
09:57:01:863,j,,,,
09:57:30:550,j,,,,
09:57:44:478,j,,,,
09:57:45:692,j,,,,
09:57:47:440,j,,,,
09:58:12:656,k,,,,
09:58:15:221,j,,,,
09:58:33:492,j,d,,,
09:58:34:392,j,,,,
09:58:37:360,j,,,,
09:59:06:758,k,,,,
09:59:08:274,j,,,,
09:59:11:277,j,,,,
09:59:13:275,j,,,,
09:59:21:275,j,,,,
09:59:23:276,j,,,,
10:00:06:792,j,,,,
10:00:09:040,j,,,,
10:01:04:452,j,,,,
10:01:07:809,j,,,,
10:01:35:764,k,d,,,
10:01:36:925,j,,,,
10:01:43:340,j,,,,
10:01:46:431,j,,,,
10:02:46:144,k,,,,
10:03:07:067,k,,,,
10:03:09:143,j,,,,
10:03:11:300,j,,,,
10:03:12:300,j,,,,
10:03:49:430,j,,,,
10:03:50:985,j,,,,
10:03:54:570,j,,,,
10:03:58:568,j,,,,
10:04:01:940,j,,,,
10:05:30:397,k,,,,
10:06:12:579,j,,,,
10:06:20:078,j,,,,
10:06:21:567,j,,,,
10:06:50:918,k,d,,,
10:06:52:762,j,,,,
10:06:53:262,j,d,,,
10:06:54:411,j,f,,,
10:06:56:700,j,,,,
10:06:58:254,j,,,,
10:07:22:069,j,,,,
10:07:23:679,j,,,,
10:07:26:275,k,,,,
10:07:43:283,k,,,,
10:07:45:297,j,,,,
10:08:08:314,j,,,,
10:08:29:389,j,,,,
10:08:46:258,k,d,,,
10:09:16:281,j,,,,
10:09:45:010,j,,,,
10:10:06:039,j,,,,
10:10:07:444,j,d,,,
10:10:15:944,k,,,,
10:10:17:945,j,,,,
10:10:27:895,j,,,,
10:10:29:565,j,,,,
10:10:34:466,j,,,,
10:11:32:782,k,,,,
10:12:15:556,j,,,,
10:12:24:946,k,,,,
10:12:26:546,j,,,,
10:12:42:505,k,,,,
10:13:18:226,j,,,,
10:14:18:105,k,,,,
10:14:20:468,j,,,,
10:14:23:973,k,,,,
10:14:28:125,k,,,,
10:14:30:714,j,,,,
10:14:32:478,k,,,,
10:14:33:728,j,,,,
10:14:38:718,k,,,,
10:14:43:219,j,d,,,
10:14:45:366,j,,,,
10:14:50:234,k,,,,
10:15:18:596,j,,,,
10:15:20:715,j,d,,,
10:15:22:518,j,,,,
10:15:26:083,j,,,,
10:16:14:584,j,,,,
10:16:16:572,j,,,,
10:16:17:823,j,,,,
10:17:18:537,j,,,,
10:17:19:886,j,,,,
10:17:21:536,j,,,,
10:17:22:887,j,,,,
10:17:24:988,j,,,,
10:17:26:292,j,,,,
10:18:06:410,k,,,,
10:18:08:581,j,,,,
10:18:10:036,j,d,,,
10:18:23:544,j,,,,
10:18:24:795,j,,,,
10:18:38:167,j,,,,
10:19:26:479,j,,,,
10:20:00:227,j,,,,
10:20:05:811,j,,,,
10:20:22:316,j,,,,
10:21:25:434,j,,,,
10:21:47:946,j,,,,
10:21:50:622,j,d,,,
10:22:05:671,j,,,,
10:23:05:487,j,,,,
10:24:06:598,j,,,,
10:25:51:206,j,,,,
10:26:02:366,j,,,,
10:26:26:874,j,,,,
10:26:44:554,j,,,,
10:27:27:764,j,,,,
10:27:30:413,j,,,,
10:27:31:993,j,,,,
10:28:18:951,j,,,,
10:28:28:045,j,,,,
10:28:29:995,j,,,,
10:28:39:567,j,,,,
10:28:58:734,k,,,,
10:29:26:910,j,,,,
10:30:25:589,j,d,,,
10:30:32:050,j,,,,
10:31:12:804,j,,,,
10:31:42:490,k,,,,
10:31:44:960,j,,,,
10:31:48:476,j,,,,
10:31:53:266,j,d,,,
10:31:59:032,j,,,,
10:32:10:276,j,,,,
10:32:14:825,j,d,,,
10:32:32:756,k,,,,
10:32:41:527,j,,,,
10:32:59:484,j,,,,
10:33:12:802,j,,,,
10:33:19:268,j,,,,
10:33:30:018,k,,,,
10:33:36:385,j,,,,
10:33:40:986,k,,,,
10:34:11:545,j,,,,
10:34:15:424,j,,,,
10:35:16:373,k,,,,
10:36:01:488,k,,,,
10:36:03:017,j,,,,
10:36:05:533,j,,,,
10:36:12:490,j,,,,
10:36:15:527,j,,,,
10:36:38:542,j,d,,,
10:36:40:804,j,,,,
10:36:42:809,j,,,,
10:36:46:578,j,,,,
10:36:48:028,j,,,,
10:36:57:216,j,,,,
10:36:59:216,j,d,,,
10:37:25:423,j,,,,
10:37:28:712,j,,,,
10:38:42:205,j,,,,
10:38:43:605,j,,,,
10:38:44:679,j,,,,
10:38:45:924,j,,,,
10:38:47:825,l,d,,,
10:38:48:475,l,d,,,
10:38:51:185,k,,,,
10:38:53:931,j,,,,
10:38:56:680,k,d,,,
10:39:01:188,j,,,,
10:39:28:694,k,,,,
10:39:37:194,k,,,,
10:39:52:711,k,,,,
10:40:11:611,j,,,,
10:40:38:227,k,d,,,
10:40:46:794,k,,,,
10:40:54:002,j,,,,
10:41:02:309,k,,,,
10:41:05:313,j,d,,,
10:41:07:729,j,,,,
10:41:08:729,j,d,,,
10:41:11:924,j,,,,
10:42:07:192,j,,,,
10:42:42:652,k,,,,
10:43:19:786,k,,,,
10:43:46:168,j,,,,
10:43:47:118,j,,,,
10:44:16:049,j,d,,,
10:44:37:512,k,,b,,
10:44:55:522,k,,,,
10:44:58:053,j,,,,
10:45:11:718,k,d,,,
10:45:14:082,j,d,,,
10:46:18:381,k,,,,
10:46:33:161,j,,,,
10:47:07:972,j,,,,
10:47:12:194,k,d,,,
10:47:18:692,j,,,,
10:47:28:122,k,,,,
10:47:29:213,j,,,,
10:47:47:976,j,d,,,
10:47:49:229,j,,,,
10:48:22:982,j,,,,
10:49:01:596,j,,,,
10:49:23:224,k,,,,
10:49:28:892,j,,,,
10:49:31:348,j,,,,
10:49:32:932,j,,,,
10:49:33:988,j,,,,
10:50:03:507,j,d,,,
10:50:20:369,j,,,,
10:50:28:470,j,,,,
10:51:12:011,j,,b,,
10:51:14:111,j,,,,
10:51:28:540,j,,,,
10:51:36:459,j,,,,
10:51:38:327,j,,,,
10:51:51:132,j,,,,
10:52:22:745,j,,,,
10:52:27:028,j,,,,
10:53:00:073,j,,,,
10:53:23:856,j,,,,
10:53:47:085,k,d,,,
10:53:51:193,j,,,,
10:54:35:158,j,,,,
10:54:44:659,j,,,,
10:54:47:168,j,,,,
10:55:27:452,j,,,,
10:55:29:052,j,,,,
10:55:30:190,j,d,,,
10:56:25:045,k,,,,
10:56:27:195,j,,,,
10:56:49:110,j,,,,
10:56:51:925,j,,,,
10:56:53:227,j,,,,
10:57:12:572,k,,,,
10:57:42:961,j,,,,
10:58:09:247,j,d,,,
10:58:14:920,k,,,,
10:58:22:378,j,d,,,
10:58:43:967,j,,,,
10:59:15:752,j,,,,
11:00:06:181,k,,,,
11:00:08:535,k,,,,
11:00:21:939,k,,,,
11:00:44:550,k,,,,
11:00:48:050,j,,,,
11:00:49:700,j,,,,
11:00:52:129,j,,,,
11:01:36:715,j,,,,
11:02:12:777,j,,,,
11:02:59:161,k,,,,
11:03:00:794,j,,,,
11:03:03:144,j,,,,
11:03:04:143,j,,,,
11:03:30:160,k,,,,
11:03:31:974,j,,,,
11:03:43:787,k,,,,
11:03:50:053,j,,,,
11:03:51:703,j,,,,
11:03:53:662,j,,,,
11:03:55:208,j,d,,,
11:04:31:223,j,,,,
11:04:35:961,j,,,,
11:04:37:061,j,,,,
11:04:38:268,j,,,,
11:04:42:251,j,,,,
11:04:55:598,j,d,,,
11:05:19:382,j,,,,
11:05:23:072,j,,,,
11:05:55:156,k,d,,,
11:05:57:844,j,,,,
11:06:10:293,k,,,,
11:06:12:645,k,,,,
11:06:40:161,k,,,,
11:06:41:875,j,,,,
11:06:44:873,l,d,,,
11:06:47:374,k,,,,
11:07:21:941,k,,,,
11:07:27:327,j,,,,
11:07:58:535,k,,,,
11:08:04:167,j,,,,
11:09:26:973,k,,,,
11:10:06:559,j,,,,
11:10:24:899,j,,,,
11:10:30:113,j,,,,
11:11:35:119,k,,,,
