timestamp,class,brake,avoidance,displacement,state
08:02:41:000,,,,,0
08:02:59:716,k,,b,y,
08:03:17:193,j,,,,
08:03:27:005,j,,,,
08:04:40:971,j,,,,
08:05:31:625,j,,,,
08:06:25:774,j,d,,,
08:06:46:269,j,,,,
08:06:56:262,k,,,,
08:06:59:268,j,,,,
08:08:00:413,j,,,,
08:08:02:972,j,,,,
08:08:08:854,j,,,,
08:08:12:141,j,,,,
08:08:13:492,j,,,,
08:08:15:757,k,d,,,
08:08:17:754,j,d,,,
08:08:25:297,k,d,,,
08:08:28:283,j,,,,
08:08:47:502,j,,b,y,
08:09:32:956,j,,,,
08:10:09:686,j,f,,,
08:10:33:690,j,,,,
08:11:06:976,j,,,,
08:17:50:418,j,d,,,
08:17:52:356,j,d,,,
08:18:01:151,j,,,,
08:18:04:657,j,,,,
08:18:21:428,j,,,,
08:18:28:124,j,d,,,
08:19:01:004,j,,,,
08:19:02:978,j,d,,,
08:19:05:426,j,d,,,
08:19:06:932,j,d,,,
08:20:41:958,k,d,,,
08:20:44:964,j,,,,
08:20:46:996,j,,,,
08:21:45:314,j,,,,
08:21:50:794,j,,,,
08:23:45:461,j,d,,,
08:23:50:655,j,,,,
08:24:00:654,j,,,,
08:24:07:156,j,d,,,
08:26:28:743,j,,,,
08:27:33:316,j,,,,
08:27:44:321,k,,,,
08:27:46:394,j,,,,
08:28:04:995,j,,,,
08:30:36:479,k,,,,
08:31:47:093,j,,,,
08:34:16:336,k,d,,,
08:34:19:349,j,,,,
08:34:21:843,j,,,,
08:34:23:752,j,d,,,
08:36:12:922,j,,,,
08:38:10:550,j,,,,
08:39:27:856,j,,,,
08:40:20:975,j,,,,
08:41:09:594,j,,,,
08:41:52:717,j,d,,,
08:41:54:556,j,d,,,
08:42:07:839,j,,,,
08:42:21:799,l,d,,,
08:42:31:386,j,,,,
08:43:38:482,j,d,,,
08:43:40:888,j,,,,
08:43:44:721,j,,,,
08:43:45:951,j,,,,
08:45:53:654,j,,,,
08:46:51:891,j,,,,
08:47:34:937,j,,,,
08:48:07:694,j,,,,
08:49:19:682,j,,,,
08:49:50:750,j,,,,
08:50:01:305,j,,,,
08:50:46:399,j,,,,
08:51:42:735,j,,b,,
08:53:19:746,k,,,,
08:53:21:512,j,,,,
08:54:26:413,k,,,,
08:54:30:562,j,,,,
08:54:31:562,j,,,,
08:54:33:553,j,,,,
08:54:41:310,j,,,,
08:55:16:466,j,,,,
08:59:17:768,j,d,,,
08:59:20:446,j,,,,
09:01:32:268,j,d,,,
09:02:25:731,j,d,,,
09:02:37:134,j,,,,
09:04:55:648,j,,,,
09:07:38:939,k,,,,
09:07:41:911,j,,,,
09:07:43:912,j,,,,
09:07:45:400,j,,,,
09:07:46:913,j,f,,,
09:07:57:616,j,,,,
09:08:06:842,j,,,,
09:09:51:107,j,d,,,
09:09:52:483,j,d,,,
09:10:55:511,j,d,,,
09:11:15:811,l,,,,
09:11:16:811,l,,,,
09:11:19:477,j,,,,
09:11:20:777,j,,,,
09:12:01:100,j,,,,
09:12:03:474,j,,,,
09:12:14:590,j,,,,
09:12:20:340,j,,,,
09:12:25:019,k,,,,
09:12:57:950,j,d,,,
09:13:12:691,j,,,,
09:13:29:356,j,,,,
09:13:34:700,j,,,,
09:13:37:237,j,,,,
09:13:38:737,j,,,,
09:15:51:474,k,,,,
09:15:58:846,j,,,,
09:16:09:030,j,,,,
09:16:12:346,j,,b,,
09:17:40:769,j,,,,
09:18:14:194,j,,,,
09:18:19:667,j,,,,
09:19:20:623,j,,,,
09:19:38:856,j,,,,
09:20:23:058,j,d,,,
09:21:34:240,k,d,,,
09:21:36:802,j,,,,
09:22:47:426,j,,,,
09:22:58:963,j,,b,,
09:24:01:516,j,,,,
09:24:27:899,j,,,,
09:24:47:618,j,,,,
09:25:50:608,k,,,,
09:26:58:587,j,d,,,
09:27:01:667,j,,,,
09:27:49:398,j,f,,,
09:27:53:122,j,f,,,
09:27:59:661,j,,,,
09:28:22:163,j,,,,
09:28:24:163,j,,,,
09:28:30:663,j,d,,,
09:28:49:613,j,,,,
09:29:40:702,j,,,,
09:30:17:795,j,,,,
09:30:39:813,j,d,,,
09:32:06:506,j,f,,,
09:32:08:406,j,,,,
09:33:33:942,j,,,,
09:33:36:345,j,,b,,
09:33:51:997,j,d,,,
09:35:09:042,j,,,,
09:37:05:399,j,,,,
09:37:07:727,j,,,,
09:37:09:726,j,,,,
09:37:12:236,j,,,,
09:37:19:729,j,,,,
