timestamp,class,brake,avoidance,displacement,state
09:48:00:000,,,,,0
09:50:56:460,l,,b,,
09:51:41:083,j,,,,
09:52:16:620,k,,,,
09:53:30:336,j,,,,
09:55:16:337,j,,,,
09:55:18:337,j,,,,
09:55:20:343,j,,,,
09:56:28:370,k,d,,,
09:56:38:606,k,d,,,
09:57:26:860,j,,,,
09:57:40:372,k,,,,
09:58:23:343,k,,,,
09:58:33:735,k,,,,
09:58:41:553,k,,,,
10:00:35:084,k,,,,
10:01:02:072,k,d,,,
10:01:08:072,j,,,,
10:02:10:814,k,,,,
10:03:22:066,j,,,,
10:05:19:680,l,,,,
10:05:39:430,k,d,,,
10:05:45:180,j,,,,
10:05:56:993,k,d,,,
10:05:57:993,,d,,,
10:06:47:768,k,,,,
10:08:38:656,j,,,,
10:09:21:682,k,d,,,
10:11:28:705,k,,,,
10:11:43:580,k,d,b,,
10:17:12:616,j,,,,
10:17:19:121,j,,,,
10:17:34:118,k,d,,,
10:17:56:121,j,,,,
10:17:59:104,k,,,,
10:18:41:508,k,,,,
10:22:19:978,k,,,,
10:22:20:978,j,,,,
10:22:22:982,k,,,,
10:23:40:969,k,,,,
10:23:47:077,k,,,,
10:24:02:089,k,,,,
10:24:04:092,j,,,,
10:26:54:242,j,,,,
10:28:11:089,j,,,,
10:29:02:871,k,d,,,
10:29:08:611,k,,,,
10:29:11:871,k,d,,,
10:29:25:344,k,,,,
10:29:28:416,j,,,,
10:30:05:181,k,,,,
10:34:17:705,j,,,,
10:34:19:707,j,,,,
10:34:35:211,k,d,,,
10:34:36:710,j,d,,,
10:34:38:214,j,,,,
10:34:39:711,j,d,,,
10:34:42:711,j,,,,
10:34:44:711,j,,,,
10:35:51:748,k,,b,,
10:36:48:355,j,,,,
10:37:28:622,k,d,,,
10:38:02:618,k,,,,
10:38:40:454,k,d,,,
10:39:08:494,k,,,,
10:39:37:497,k,,b,,
10:39:52:996,k,,b,,
10:39:58:494,k,,b,,
10:40:04:987,k,,,,
10:40:27:494,k,d,,,
10:40:38:993,k,,,,
10:44:08:744,j,,,,
10:44:10:239,j,,,,
10:44:25:242,k,,,,
10:45:33:482,k,d,b,,
10:49:26:999,j,,b,,
10:49:57:497,j,d,,,
10:51:08:744,k,,,,
10:51:53:741,k,,,,
10:53:52:239,k,,,,
10:55:09:738,j,,,,
10:55:13:990,j,,,,
10:55:46:491,j,,,,
10:55:49:497,j,,,,
10:55:52:990,j,,,,
10:55:54:993,j,,,,
10:55:56:993,j,,,,
10:58:03:990,k,,,,
10:58:09:488,k,,,,
10:58:12:990,j,,,,
10:59:37:494,j,,,,
11:02:29:514,k,,,,
11:02:37:171,j,,,,
11:02:40:427,j,,,,
11:02:45:175,k,,,,
11:04:59:313,j,,,,
11:07:35:590,k,,,,
11:07:50:584,j,,,,
11:09:16:335,k,,,,
11:09:44:338,k,,,,
11:12:03:335,k,,,,
11:12:40:840,k,,,,
11:15:47:089,k,,,,
11:16:55:080,j,,b,,
11:20:03:837,j,,,,
11:20:24:834,j,,,,
11:22:18:587,k,,,,
11:22:30:587,k,,,,
11:22:34:086,j,,,,
