timestamp,class,brake,avoidance,displacement,state
07:00:02:000,,,,y,4
09:22:27:655,,,,,0
10:52:33:401,,,,,1
12:37:33:401,,,,,2
13:42:33:401,,,,,3
14:32:33:401,,,,,4
17:07:33:400,,,,,4
