timestamp,class,brake,avoidance,displacement,state
09:54:36:000,,,,,0
10:34:36:000,,,,,1
13:09:36:000,,,,,2
14:39:36:000,,,,,3
15:34:36:000,,,,,4
16:19:27:154,,,,,0
16:39:27:154,,,,,1
17:59:27:154,,,,,1
